product_id,product_name,Total_Qty,Total_Sales
P01501,"Peak Product 1501",70,1111070.72
P09432,"Indomie Product 9432",85,1110538.39
P00892,"Dangote Product 892",50,1110350.50
P08175,"Indomie Product 8175",78,1108712.04
P06371,"Indomie Product 6371",54,1107602.40
P07290,"Milo Product 7290",60,1106975.13
P02594,"Golden Penny Product 2594",75,1106367.00
P01344,"Power Oil Product 1344",45,1105537.05
P04312,"Golden Penny Product 4312",82,1105521.99
P00643,"Milo Product 643",46,1104316.02
P04542,"Indomie Product 4542",93,1104298.50
P02618,"Power Oil Product 2618",82,1103820.16
P03881,"Golden Penny Product 3881",116,1103239.32
P01263,"Nestle Product 1263",91,1103176.84
P00981,"Indomie Product 981",47,1102308.39
P00901,"Milo Product 901",64,1102004.76
P03521,"Dettol Product 3521",68,1101543.00
P02963,"Power Oil Product 2963",49,1101502.36
P00585,"Dettol Product 585",62,1100581.60
P03249,"Indomie Product 3249",67,1099949.28
P04071,"Power Oil Product 4071",47,1099821.62
P08084,"Milo Product 8084",59,1099550.22
P09574,"Indomie Product 9574",47,1099332.82
P02690,"Nestle Product 2690",49,1099226.31
P05459,"Dangote Product 5459",120,1098698.98
P04062,"Indomie Product 4062",49,1098563.83
P03438,"Indomie Product 3438",45,1098173.25
P01542,"Peak Product 1542",60,1098121.50
P07628,"Milo Product 7628",70,1097983.21
P00962,"Indomie Product 962",105,1097861.07
P09036,"Nestle Product 9036",48,1097576.98
P03953,"Indomie Product 3953",78,1097392.72
P02667,"Golden Penny Product 2667",94,1097227.20
P00108,"Dangote Product 108",119,1097151.87
P04509,"Milo Product 4509",54,1096743.84
P09693,"Dangote Product 9693",48,1095518.88
P06949,"Power Oil Product 6949",95,1094901.92
P04098,"Power Oil Product 4098",54,1094337.54
P02034,"Dangote Product 2034",53,1093888.24
P07147,"Dettol Product 7147",47,1093470.98
P01283,"Peak Product 1283",134,1093338.46
P01102,"Dettol Product 1102",64,1093337.61
P00644,"Nestle Product 644",56,1092717.59
P05187,"Nestle Product 5187",57,1090878.09
P07700,"Indomie Product 7700",46,1088926.60
P06274,"Dettol Product 6274",70,1088617.29
P03282,"Peak Product 3282",44,1088208.00
P03348,"Milo Product 3348",56,1088044.44
P04113,"Dangote Product 4113",59,1084090.31
P03168,"Golden Penny Product 3168",67,1083151.01
P05418,"Peak Product 5418",45,1082604.15
P08900,"Power Oil Product 8900",91,1082209.52
P01287,"Indomie Product 1287",102,1080635.02
P08893,"Power Oil Product 8893",68,1080405.76
P05414,"Power Oil Product 5414",85,1080312.07
P00623,"Indomie Product 623",44,1079792.12
P00312,"Peak Product 312",64,1079631.08
P07308,"Peak Product 7308",68,1079286.04
P05341,"Milo Product 5341",121,1078988.99
P03073,"Golden Penny Product 3073",54,1077964.94
P07713,"Milo Product 7713",55,1077471.98
P06116,"Golden Penny Product 6116",81,1077409.69
P09265,"Peak Product 9265",70,1076004.28
P07800,"Dettol Product 7800",71,1076004.08
P09924,"Indomie Product 9924",47,1074807.28
P03188,"Peak Product 3188",67,1074022.09
P07250,"Power Oil Product 7250",67,1071309.51
P03034,"Dangote Product 3034",79,1071041.07
P04945,"Dangote Product 4945",55,1070298.54
P09994,"Dangote Product 9994",87,1070089.93
P05753,"Dettol Product 5753",82,1069941.14
P01450,"Indomie Product 1450",51,1069936.90
P03361,"Milo Product 3361",46,1069301.74
P03585,"Dettol Product 3585",88,1069159.52
P08641,"Nestle Product 8641",73,1067858.49
P03140,"Nestle Product 3140",50,1067154.50
P02024,"Golden Penny Product 2024",43,1067103.05
P08904,"Golden Penny Product 8904",82,1066286.84
P09865,"Dangote Product 9865",47,1066178.42
P09442,"Nestle Product 9442",54,1066051.53
P05794,"Dettol Product 5794",87,1064692.80
P08584,"Dangote Product 8584",44,1064622.32
P04140,"Golden Penny Product 4140",44,1063552.60
P04556,"Dettol Product 4556",66,1061924.77
P00441,"Milo Product 441",82,1061638.80
P04467,"Milo Product 4467",95,1061261.46
P06709,"Peak Product 6709",79,1061197.02
P07896,"Indomie Product 7896",44,1061181.00
P03560,"Nestle Product 3560",64,1061049.98
P09491,"Indomie Product 9491",76,1060513.68
P01262,"Dangote Product 1262",77,1060372.94
P01006,"Dettol Product 1006",63,1060282.49
P04298,"Indomie Product 4298",103,1059998.04
P09109,"Dettol Product 9109",65,1059906.35
P02847,"Indomie Product 2847",68,1059676.63
P04897,"Dettol Product 4897",72,1059556.08
P09013,"Dettol Product 9013",57,1059166.12
P00844,"Dettol Product 844",53,1059151.93
P02748,"Nestle Product 2748",50,1058781.00
P00580,"Dettol Product 580",55,1057990.19
P08776,"Indomie Product 8776",43,1057290.02
P08209,"Nestle Product 8209",76,1057215.78
P05852,"Indomie Product 5852",47,1056980.50
P01882,"Peak Product 1882",44,1056892.76
P06212,"Dettol Product 6212",81,1056773.53
P09341,"Golden Penny Product 9341",71,1056010.01
P06562,"Nestle Product 6562",50,1055217.50
P03921,"Milo Product 3921",73,1054075.99
P01521,"Milo Product 1521",81,1053040.58
P04348,"Power Oil Product 4348",55,1052892.72
P02563,"Nestle Product 2563",53,1051734.05
P07199,"Golden Penny Product 7199",108,1051340.75
P02281,"Dettol Product 2281",80,1050357.59
P09916,"Dettol Product 9916",43,1050301.31
P03050,"Dettol Product 3050",46,1049616.50
P07320,"Peak Product 7320",72,1049461.92
P00508,"Peak Product 508",59,1049455.33
P07921,"Dangote Product 7921",91,1049201.95
P01654,"Golden Penny Product 1654",64,1049107.72
P05889,"Power Oil Product 5889",59,1048894.72
P02368,"Milo Product 2368",66,1047602.31
P02100,"Indomie Product 2100",51,1047583.74
P04884,"Dangote Product 4884",85,1047563.11
P03358,"Dangote Product 3358",75,1046689.26
P01639,"Dangote Product 1639",51,1046664.57
P06955,"Golden Penny Product 6955",78,1044605.88
P09944,"Dangote Product 9944",45,1044579.15
P00711,"Indomie Product 711",45,1044233.52
P07821,"Nestle Product 7821",50,1044036.38
P01126,"Power Oil Product 1126",46,1043829.24
P04517,"Dangote Product 4517",43,1043379.95
P08360,"Dettol Product 8360",75,1043353.42
P05790,"Dettol Product 5790",42,1042010.76
P02148,"Indomie Product 2148",64,1041405.13
P05734,"Dettol Product 5734",51,1040705.42
P08286,"Golden Penny Product 8286",65,1040354.88
P09659,"Indomie Product 9659",75,1040229.64
P08646,"Peak Product 8646",56,1038496.35
P07337,"Milo Product 7337",49,1038487.28
P01860,"Indomie Product 1860",48,1037640.48
P05956,"Nestle Product 5956",46,1037618.32
P08197,"Power Oil Product 8197",49,1037445.64
P07427,"Dangote Product 7427",49,1037430.45
P00690,"Dangote Product 690",45,1035852.30
P01570,"Dettol Product 1570",76,1035772.19
P07728,"Nestle Product 7728",79,1035762.55
P00487,"Dangote Product 487",74,1035344.70
P09120,"Nestle Product 9120",99,1035191.61
P07129,"Dettol Product 7129",50,1035008.32
P07495,"Power Oil Product 7495",81,1034991.81
P08807,"Power Oil Product 8807",43,1034346.08
P07809,"Nestle Product 7809",61,1034335.98
P00430,"Golden Penny Product 430",100,1034269.91
P02485,"Dettol Product 2485",82,1034040.12
P04616,"Nestle Product 4616",64,1033949.44
P04593,"Dettol Product 4593",71,1033651.05
P03768,"Dettol Product 3768",42,1033169.76
P02974,"Golden Penny Product 2974",46,1033056.50
P04778,"Golden Penny Product 4778",67,1032825.41
P09295,"Indomie Product 9295",46,1032753.82
P07883,"Milo Product 7883",96,1032585.06
P08989,"Peak Product 8989",49,1032479.49
P02388,"Indomie Product 2388",92,1031966.32
P09599,"Nestle Product 9599",50,1031874.00
P05211,"Milo Product 5211",46,1031366.00
P03833,"Indomie Product 3833",42,1031236.08
P03079,"Dettol Product 3079",84,1030796.45
P03798,"Power Oil Product 3798",44,1029496.16
P07592,"Dangote Product 7592",97,1029470.06
P04604,"Milo Product 4604",64,1028912.16
P02060,"Peak Product 2060",57,1028826.94
P02935,"Dettol Product 2935",62,1028445.14
P05395,"Golden Penny Product 5395",59,1026895.37
P00588,"Power Oil Product 588",48,1026894.24
P06569,"Golden Penny Product 6569",45,1026703.35
P07412,"Golden Penny Product 7412",77,1026587.74
P03686,"Nestle Product 3686",58,1026570.50
P07112,"Indomie Product 7112",54,1026507.60
P00351,"Peak Product 351",87,1026403.72
P00473,"Dangote Product 473",52,1026069.82
P00540,"Indomie Product 540",49,1026051.18
P09573,"Golden Penny Product 9573",45,1026049.05
P02834,"Indomie Product 2834",50,1025822.50
P07613,"Dangote Product 7613",68,1025724.16
P03923,"Dangote Product 3923",48,1025155.20
P03294,"Milo Product 3294",45,1023727.05
P03360,"Indomie Product 3360",45,1023426.00
P09853,"Indomie Product 9853",88,1022179.95
P01442,"Milo Product 1442",43,1022046.79
P06671,"Dangote Product 6671",44,1021683.08
P08930,"Milo Product 8930",54,1021596.25
P09085,"Milo Product 9085",78,1020781.46
P03684,"Nestle Product 3684",46,1020399.68
P01274,"Milo Product 1274",109,1020112.62
P08672,"Dettol Product 8672",43,1020089.00
P04424,"Milo Product 4424",59,1019772.07
P04754,"Dangote Product 4754",56,1019124.32
P07352,"Dangote Product 7352",49,1017924.53
P04806,"Dangote Product 4806",45,1017382.95
P01826,"Peak Product 1826",102,1016977.14
P04025,"Power Oil Product 4025",101,1016885.71
P07557,"Dettol Product 7557",41,1016862.73
P04421,"Peak Product 4421",96,1016752.99
P07474,"Golden Penny Product 7474",90,1016517.06
P02072,"Peak Product 2072",48,1016141.76
P04867,"Nestle Product 4867",72,1015304.71
P06652,"Power Oil Product 6652",62,1015163.09
P05500,"Nestle Product 5500",44,1013805.32
P04252,"Golden Penny Product 4252",42,1013319.30
P00308,"Dangote Product 308",63,1013118.14
P00860,"Dettol Product 860",44,1013052.92
P03161,"Nestle Product 3161",47,1013000.98
P04022,"Golden Penny Product 4022",95,1012249.70
P04832,"Peak Product 4832",70,1011845.68
P01053,"Indomie Product 1053",72,1011201.60
P00539,"Golden Penny Product 539",48,1011068.16
P05695,"Dangote Product 5695",51,1009426.77
P07554,"Dangote Product 7554",41,1008857.89
P01644,"Milo Product 1644",50,1008477.50
P00863,"Dangote Product 863",84,1007874.97
P01407,"Golden Penny Product 1407",62,1007722.59
P07923,"Dettol Product 7923",75,1007432.38
P00934,"Dangote Product 934",53,1007375.72
P04860,"Dettol Product 4860",98,1006916.62
P02061,"Dangote Product 2061",50,1005515.31
P00292,"Indomie Product 292",48,1005496.80
P01526,"Dettol Product 1526",43,1005129.30
P08169,"Golden Penny Product 8169",49,1004630.83
P06802,"Milo Product 6802",44,1004299.56
P01629,"Nestle Product 1629",41,1004197.90
P09385,"Nestle Product 9385",45,1004091.75
P08256,"Milo Product 8256",91,1004086.86
P05764,"Dangote Product 5764",47,1003928.46
P00019,"Golden Penny Product 19",50,1003812.32
P06596,"Dangote Product 6596",64,1003714.01
P08499,"Peak Product 8499",53,1003306.99
P05531,"Milo Product 5531",47,1002958.38
P03700,"Golden Penny Product 3700",43,1002626.27
P06629,"Dangote Product 6629",104,1002513.70
P00707,"Peak Product 707",71,1002362.23
P02032,"Golden Penny Product 2032",63,1001886.27
P00561,"Nestle Product 561",41,1001795.23
P08370,"Dettol Product 8370",59,1001547.81
P02324,"Golden Penny Product 2324",57,1001488.44
P07155,"Dangote Product 7155",45,1001484.00
P08891,"Peak Product 8891",76,1001034.94
P01219,"Peak Product 1219",65,1000822.53
P00404,"Indomie Product 404",123,1000034.90
P07563,"Dettol Product 7563",57,999840.40
P01669,"Peak Product 1669",40,999725.60
P09310,"Indomie Product 9310",43,998837.54
P03559,"Power Oil Product 3559",43,998725.31
P06494,"Golden Penny Product 6494",43,998561.91
P08193,"Peak Product 8193",51,998134.41
P07377,"Milo Product 7377",43,997906.16
P01357,"Milo Product 1357",85,997713.65
P07341,"Indomie Product 7341",48,997676.72
P03179,"Golden Penny Product 3179",80,997500.46
P06587,"Milo Product 6587",52,997437.54
P09858,"Power Oil Product 9858",50,995949.50
P06798,"Dettol Product 6798",70,995943.06
P06481,"Power Oil Product 6481",69,995810.22
P08856,"Nestle Product 8856",49,995707.03
P04846,"Indomie Product 4846",41,995701.81
P07295,"Indomie Product 7295",42,995310.12
P09561,"Dangote Product 9561",62,994982.20
P07646,"Peak Product 7646",64,994387.99
P07956,"Golden Penny Product 7956",44,994189.24
P03861,"Nestle Product 3861",44,993662.12
P09057,"Indomie Product 9057",69,993516.14
P09315,"Indomie Product 9315",69,993355.50
P03501,"Golden Penny Product 3501",46,993217.28
P01480,"Indomie Product 1480",85,992998.46
P02691,"Indomie Product 2691",55,992682.18
P03382,"Peak Product 3382",44,992533.08
P01858,"Golden Penny Product 1858",100,992416.39
P00163,"Peak Product 163",43,991085.50
P06533,"Dettol Product 6533",42,990908.52
P05441,"Indomie Product 5441",56,990899.76
P03523,"Golden Penny Product 3523",57,990733.65
P09563,"Dangote Product 9563",65,990305.85
P03156,"Dangote Product 3156",41,989973.70
P00965,"Peak Product 965",68,989835.73
P06105,"Milo Product 6105",72,989613.66
P01057,"Nestle Product 1057",52,988422.72
P03425,"Milo Product 3425",133,988321.34
P05323,"Dangote Product 5323",65,987695.77
P04457,"Power Oil Product 4457",41,986981.93
P07864,"Milo Product 7864",57,985440.09
P06193,"Golden Penny Product 6193",75,984732.97
P06782,"Peak Product 6782",50,984508.50
P06853,"Indomie Product 6853",53,983984.51
P03825,"Indomie Product 3825",46,983748.64
P08221,"Peak Product 8221",59,983499.15
P08378,"Indomie Product 8378",59,983283.19
P07101,"Milo Product 7101",47,983143.18
P08416,"Dettol Product 8416",52,982404.86
P04619,"Dangote Product 4619",79,982274.54
P01927,"Peak Product 1927",61,981990.03
P07666,"Dettol Product 7666",59,981766.98
P03122,"Indomie Product 3122",41,981641.68
P02059,"Golden Penny Product 2059",98,980791.66
P07703,"Indomie Product 7703",47,980289.81
P05132,"Milo Product 5132",41,979500.25
P01418,"Golden Penny Product 1418",58,979361.82
P06452,"Milo Product 6452",43,978366.96
P01041,"Golden Penny Product 1041",66,977981.22
P07479,"Golden Penny Product 7479",46,977157.90
P02729,"Dettol Product 2729",105,977057.58
P03390,"Power Oil Product 3390",69,976916.54
P02968,"Milo Product 2968",81,976613.52
P01408,"Milo Product 1408",43,976213.95
P00185,"Milo Product 185",67,976142.20
P04951,"Nestle Product 4951",40,975062.40
P00793,"Peak Product 793",97,974747.71
P04468,"Power Oil Product 4468",132,973797.05
P06059,"Nestle Product 6059",69,973738.28
P05170,"Indomie Product 5170",63,973520.21
P07519,"Indomie Product 7519",46,973491.16
P04624,"Nestle Product 4624",89,973369.20
P05306,"Milo Product 5306",92,973217.97
P08009,"Indomie Product 8009",83,973120.31
P04051,"Indomie Product 4051",68,972568.60
P06250,"Power Oil Product 6250",116,972408.16
P05378,"Dangote Product 5378",72,971697.38
P00362,"Nestle Product 362",54,970937.37
P07173,"Dangote Product 7173",41,970456.88
P06031,"Dangote Product 6031",47,970238.00
P07240,"Golden Penny Product 7240",88,970205.56
P07181,"Dettol Product 7181",59,969234.65
P06985,"Nestle Product 6985",48,969173.67
P07632,"Indomie Product 7632",49,968629.55
P00411,"Milo Product 411",46,968301.38
P05194,"Dettol Product 5194",88,968223.20
P01432,"Dangote Product 1432",83,967770.51
P05491,"Milo Product 5491",49,967283.52
P06537,"Indomie Product 6537",50,966593.50
P03899,"Power Oil Product 3899",59,966320.08
P01372,"Golden Penny Product 1372",77,966032.43
P06833,"Golden Penny Product 6833",72,965653.33
P07511,"Milo Product 7511",61,965552.28
P05708,"Indomie Product 5708",83,964894.82
P03840,"Peak Product 3840",49,964703.67
P02985,"Dangote Product 2985",64,964587.27
P07537,"Indomie Product 7537",74,963072.18
P00864,"Dangote Product 864",91,963022.59
P01747,"Indomie Product 1747",132,962796.36
P07213,"Indomie Product 7213",49,962634.40
P04084,"Milo Product 4084",45,962496.45
P05942,"Golden Penny Product 5942",47,962449.08
P01825,"Indomie Product 1825",56,962184.24
P00791,"Dangote Product 791",103,961956.25
P05334,"Indomie Product 5334",63,961797.66
P01162,"Indomie Product 1162",54,961507.57
P09309,"Golden Penny Product 9309",39,960774.36
P02989,"Dettol Product 2989",56,960664.33
P08777,"Dettol Product 8777",57,960632.91
P08327,"Nestle Product 8327",41,960562.76
P00869,"Indomie Product 869",44,960401.88
P08274,"Dettol Product 8274",45,959926.95
P00740,"Milo Product 740",49,959803.41
P01342,"Dangote Product 1342",45,959426.10
P02202,"Power Oil Product 2202",76,959152.65
P04158,"Golden Penny Product 4158",40,959141.20
P05409,"Golden Penny Product 5409",66,958696.86
P03201,"Milo Product 3201",56,958251.70
P09419,"Milo Product 9419",60,958073.60
P09372,"Milo Product 9372",50,957290.50
P00040,"Dettol Product 40",69,957021.06
P03015,"Golden Penny Product 3015",48,956953.44
P08690,"Dettol Product 8690",42,956797.38
P07087,"Indomie Product 7087",94,956785.20
P06172,"Dangote Product 6172",79,956559.69
P09198,"Nestle Product 9198",86,956431.64
P06988,"Dettol Product 6988",43,955110.84
P06502,"Milo Product 6502",87,955053.84
P02861,"Power Oil Product 2861",92,954623.64
P06219,"Indomie Product 6219",49,954449.93
P06282,"Power Oil Product 6282",139,954390.03
P06787,"Dettol Product 6787",51,953574.29
P07593,"Nestle Product 7593",73,953390.84
P05728,"Peak Product 5728",53,953311.42
P02704,"Dangote Product 2704",76,952615.08
P02805,"Dangote Product 2805",83,952484.74
P00126,"Power Oil Product 126",62,952416.88
P02014,"Milo Product 2014",45,952198.20
P01582,"Power Oil Product 1582",76,952091.14
P06536,"Power Oil Product 6536",52,951859.59
P02954,"Dettol Product 2954",83,951798.30
P08071,"Milo Product 8071",68,951678.88
P02330,"Peak Product 2330",51,951339.85
P00986,"Power Oil Product 986",47,951020.73
P00769,"Dangote Product 769",52,950925.28
P06730,"Dangote Product 6730",43,950568.24
P06464,"Dangote Product 6464",63,950445.11
P03132,"Indomie Product 3132",96,950110.48
P01188,"Peak Product 1188",40,950033.20
P02440,"Dettol Product 2440",45,949707.27
P04739,"Indomie Product 4739",66,949300.87
P08667,"Power Oil Product 8667",64,949065.76
P01622,"Golden Penny Product 1622",38,948476.20
P00128,"Indomie Product 128",113,947566.10
P05646,"Dettol Product 5646",42,947214.66
P06618,"Milo Product 6618",84,946674.89
P02180,"Indomie Product 2180",126,946667.83
P08674,"Milo Product 8674",43,946126.70
P07671,"Dettol Product 7671",78,945471.87
P01296,"Nestle Product 1296",39,944588.58
P07180,"Indomie Product 7180",50,944359.50
P08528,"Golden Penny Product 8528",76,943362.06
P04251,"Dettol Product 4251",41,942978.68
P02451,"Indomie Product 2451",84,942847.37
P03648,"Dangote Product 3648",43,942086.14
P03228,"Nestle Product 3228",83,941719.07
P09667,"Peak Product 9667",47,941412.82
P09680,"Power Oil Product 9680",69,940968.46
P00209,"Peak Product 209",38,940600.32
P02899,"Indomie Product 2899",58,940586.74
P00922,"Nestle Product 922",45,939984.30
P07844,"Dettol Product 7844",39,939779.10
P03894,"Dettol Product 3894",57,939539.88
P04622,"Golden Penny Product 4622",39,939119.22
