store_id,branch_name,Total_Qty,Total_Sales
ST06162,"Bokku Branch 6162",86,1151058.19
ST07610,"Bokku Branch 7610",73,1150683.62
ST07367,"Bokku Branch 7367",57,1150352.28
ST05675,"Bokku Branch 5675",74,1150170.26
ST02326,"Bokku Branch 2326",90,1150056.20
ST03506,"Bokku Branch 3506",81,1149608.26
ST05054,"Bokku Branch 5054",50,1149351.48
ST07171,"Bokku Branch 7171",59,1148498.57
ST08399,"Bokku Branch 8399",47,1147785.59
ST08962,"Bokku Branch 8962",89,1147691.14
ST00231,"Bokku Branch 231",86,1147521.92
ST03300,"Bokku Branch 3300",133,1146245.91
ST07927,"Bokku Branch 7927",82,1146225.11
ST01291,"Bokku Branch 1291",63,1145946.62
ST04736,"Bokku Branch 4736",107,1144770.20
ST03193,"Bokku Branch 3193",73,1143686.87
ST00092,"Bokku Branch 92",69,1143210.10
ST00704,"Bokku Branch 704",108,1141684.78
ST06466,"Bokku Branch 6466",63,1140661.91
ST08670,"Bokku Branch 8670",69,1139075.23
ST00868,"Bokku Branch 868",65,1138139.15
ST04912,"Bokku Branch 4912",81,1137599.05
ST07372,"Bokku Branch 7372",122,1137236.23
ST01531,"Bokku Branch 1531",89,1137150.01
ST05336,"Bokku Branch 5336",115,1136940.42
ST06336,"Bokku Branch 6336",61,1136183.32
ST00443,"Bokku Branch 443",47,1134231.73
ST04050,"Bokku Branch 4050",47,1134041.38
ST03205,"Bokku Branch 3205",63,1133373.20
ST03756,"Bokku Branch 3756",48,1131779.54
ST00474,"Bokku Branch 474",49,1131463.41
ST07352,"Bokku Branch 7352",47,1128823.44
ST00052,"Bokku Branch 52",71,1128195.99
ST09081,"Bokku Branch 9081",59,1127895.01
ST04222,"Bokku Branch 4222",83,1127523.11
ST01348,"Bokku Branch 1348",65,1125682.21
ST03294,"Bokku Branch 3294",48,1125650.07
ST06383,"Bokku Branch 6383",86,1125210.84
ST09157,"Bokku Branch 9157",60,1124156.84
ST06573,"Bokku Branch 6573",77,1124006.85
ST07860,"Bokku Branch 7860",89,1123174.46
ST00059,"Bokku Branch 59",46,1122200.82
ST05103,"Bokku Branch 5103",67,1122169.79
ST06650,"Bokku Branch 6650",77,1121983.46
ST00810,"Bokku Branch 810",87,1121891.76
ST02982,"Bokku Branch 2982",53,1121285.19
ST06951,"Bokku Branch 6951",58,1121038.38
ST07830,"Bokku Branch 7830",53,1120553.28
ST07620,"Bokku Branch 7620",46,1120382.90
ST08042,"Bokku Branch 8042",48,1120336.80
ST04011,"Bokku Branch 4011",60,1120325.64
ST08018,"Bokku Branch 8018",91,1120113.78
ST04070,"Bokku Branch 4070",107,1119392.83
ST08694,"Bokku Branch 8694",75,1118852.09
ST01100,"Bokku Branch 1100",60,1118550.68
ST00173,"Bokku Branch 173",57,1117962.41
ST06149,"Bokku Branch 6149",63,1117720.82
ST01149,"Bokku Branch 1149",87,1117598.91
ST09899,"Bokku Branch 9899",62,1116765.31
ST02779,"Bokku Branch 2779",57,1116135.26
ST02224,"Bokku Branch 2224",78,1115921.14
ST07994,"Bokku Branch 7994",81,1115892.03
ST07709,"Bokku Branch 7709",51,1115774.72
ST00089,"Bokku Branch 89",48,1114826.40
ST06369,"Bokku Branch 6369",47,1114594.34
ST07512,"Bokku Branch 7512",52,1114011.08
ST09689,"Bokku Branch 9689",70,1113892.09
ST04605,"Bokku Branch 4605",55,1113676.07
ST05790,"Bokku Branch 5790",73,1113646.18
ST07256,"Bokku Branch 7256",91,1113163.98
ST03418,"Bokku Branch 3418",69,1112560.32
ST04806,"Bokku Branch 4806",59,1111913.14
ST00325,"Bokku Branch 325",63,1111570.83
ST06682,"Bokku Branch 6682",91,1111064.74
ST04857,"Bokku Branch 4857",67,1110815.12
ST05867,"Bokku Branch 5867",49,1110270.42
ST07383,"Bokku Branch 7383",162,1109768.49
ST02770,"Bokku Branch 2770",64,1108884.66
ST07208,"Bokku Branch 7208",50,1108874.00
ST09495,"Bokku Branch 9495",50,1108713.15
ST05041,"Bokku Branch 5041",53,1108350.70
ST09050,"Bokku Branch 9050",64,1108128.36
ST03899,"Bokku Branch 3899",154,1107985.40
ST02731,"Bokku Branch 2731",52,1107905.16
ST02355,"Bokku Branch 2355",68,1107360.68
ST04342,"Bokku Branch 4342",52,1106979.49
ST09114,"Bokku Branch 9114",50,1106686.50
ST03282,"Bokku Branch 3282",53,1106348.20
ST03937,"Bokku Branch 3937",67,1106051.17
ST04587,"Bokku Branch 4587",121,1105588.66
ST01424,"Bokku Branch 1424",45,1105537.05
ST02647,"Bokku Branch 2647",84,1104978.24
ST06810,"Bokku Branch 6810",45,1103458.05
ST04424,"Bokku Branch 4424",77,1103169.48
ST07783,"Bokku Branch 7783",55,1102992.44
ST02043,"Bokku Branch 2043",94,1102960.18
ST04985,"Bokku Branch 4985",109,1102762.00
ST07694,"Bokku Branch 7694",74,1102185.97
ST05832,"Bokku Branch 5832",67,1101686.16
ST04794,"Bokku Branch 4794",87,1099826.72
ST08367,"Bokku Branch 8367",60,1097302.82
ST09082,"Bokku Branch 9082",61,1096193.85
ST08844,"Bokku Branch 8844",83,1096080.33
ST09315,"Bokku Branch 9315",48,1095518.88
ST09593,"Bokku Branch 9593",64,1094610.35
ST06815,"Bokku Branch 6815",56,1094557.52
ST03154,"Bokku Branch 3154",47,1093470.98
ST02586,"Bokku Branch 2586",85,1092685.75
ST09861,"Bokku Branch 9861",88,1092168.45
ST01372,"Bokku Branch 1372",63,1091525.76
ST03479,"Bokku Branch 3479",57,1090732.11
ST03755,"Bokku Branch 3755",44,1090507.00
ST05382,"Bokku Branch 5382",50,1090492.00
ST09569,"Bokku Branch 9569",83,1090334.18
ST06659,"Bokku Branch 6659",46,1090066.53
ST01285,"Bokku Branch 1285",66,1086849.86
ST06471,"Bokku Branch 6471",44,1086440.52
ST04005,"Bokku Branch 4005",63,1085914.38
ST01295,"Bokku Branch 1295",72,1085316.25
ST02464,"Bokku Branch 2464",72,1085002.18
ST03935,"Bokku Branch 3935",87,1084988.46
ST00290,"Bokku Branch 290",93,1084128.91
ST03221,"Bokku Branch 3221",118,1083440.36
ST04053,"Bokku Branch 4053",77,1083122.89
ST01969,"Bokku Branch 1969",99,1082322.55
ST00834,"Bokku Branch 834",73,1081323.11
ST08702,"Bokku Branch 8702",44,1080783.00
ST03051,"Bokku Branch 3051",53,1079929.89
ST05960,"Bokku Branch 5960",53,1079134.08
ST00904,"Bokku Branch 904",63,1078818.97
ST02239,"Bokku Branch 2239",57,1077768.14
ST01787,"Bokku Branch 1787",54,1076794.75
ST02589,"Bokku Branch 2589",110,1076214.30
ST07240,"Bokku Branch 7240",47,1076059.60
ST09548,"Bokku Branch 9548",66,1075645.08
ST04073,"Bokku Branch 4073",47,1074406.70
ST03668,"Bokku Branch 3668",72,1073145.23
ST04051,"Bokku Branch 4051",108,1073101.00
ST08563,"Bokku Branch 8563",83,1073095.09
ST05379,"Bokku Branch 5379",118,1073015.59
ST05695,"Bokku Branch 5695",79,1072629.72
ST06747,"Bokku Branch 6747",48,1071082.32
ST02448,"Bokku Branch 2448",55,1069020.15
ST01175,"Bokku Branch 1175",46,1068875.78
ST06063,"Bokku Branch 6063",93,1068486.21
ST04629,"Bokku Branch 4629",117,1067512.67
ST00518,"Bokku Branch 518",98,1067376.41
ST07843,"Bokku Branch 7843",43,1066935.35
ST00240,"Bokku Branch 240",65,1066697.20
ST03308,"Bokku Branch 3308",52,1066237.86
ST02467,"Bokku Branch 2467",44,1065886.80
ST00506,"Bokku Branch 506",54,1064660.32
ST02723,"Bokku Branch 2723",56,1064352.92
ST00098,"Bokku Branch 98",61,1063858.78
ST04694,"Bokku Branch 4694",55,1062857.21
ST01713,"Bokku Branch 1713",73,1061917.50
ST02684,"Bokku Branch 2684",54,1061816.74
ST02215,"Bokku Branch 2215",82,1061418.65
ST03460,"Bokku Branch 3460",44,1061181.00
ST01938,"Bokku Branch 1938",59,1061156.74
ST00660,"Bokku Branch 660",88,1060528.49
ST01057,"Bokku Branch 1057",84,1060474.36
ST06273,"Bokku Branch 6273",44,1059230.39
ST08585,"Bokku Branch 8585",74,1059099.78
ST06861,"Bokku Branch 6861",50,1058781.00
ST09311,"Bokku Branch 9311",70,1058512.98
ST07947,"Bokku Branch 7947",63,1058397.60
ST03573,"Bokku Branch 3573",72,1058274.44
ST07129,"Bokku Branch 7129",64,1057757.70
ST07567,"Bokku Branch 7567",93,1057622.97
ST09238,"Bokku Branch 9238",44,1056892.76
ST09092,"Bokku Branch 9092",56,1056862.72
ST08881,"Bokku Branch 8881",53,1055706.32
ST07923,"Bokku Branch 7923",113,1055322.12
ST03202,"Bokku Branch 3202",78,1053792.56
ST02045,"Bokku Branch 2045",57,1053426.93
ST03348,"Bokku Branch 3348",91,1052251.11
ST03555,"Bokku Branch 3555",65,1050732.48
ST03723,"Bokku Branch 3723",71,1049425.76
ST05861,"Bokku Branch 5861",52,1049162.12
ST06970,"Bokku Branch 6970",66,1048956.21
ST05565,"Bokku Branch 5565",51,1048515.08
ST00024,"Bokku Branch 24",50,1047499.50
ST03637,"Bokku Branch 3637",86,1047021.06
ST04265,"Bokku Branch 4265",78,1046624.49
ST02172,"Bokku Branch 2172",83,1046518.64
ST08428,"Bokku Branch 8428",71,1046504.81
ST08347,"Bokku Branch 8347",89,1046460.46
ST09369,"Bokku Branch 9369",50,1045419.50
ST02674,"Bokku Branch 2674",43,1045175.20
ST09645,"Bokku Branch 9645",79,1045113.18
ST03973,"Bokku Branch 3973",55,1044846.32
ST02943,"Bokku Branch 2943",62,1044610.68
ST02650,"Bokku Branch 2650",45,1044579.15
ST04078,"Bokku Branch 4078",113,1044233.06
ST07333,"Bokku Branch 7333",46,1043829.24
ST03938,"Bokku Branch 3938",48,1042718.40
ST08807,"Bokku Branch 8807",47,1042394.20
ST09049,"Bokku Branch 9049",48,1041860.16
ST06775,"Bokku Branch 6775",94,1041817.57
ST09839,"Bokku Branch 9839",53,1037915.98
ST01634,"Bokku Branch 1634",60,1037433.40
ST05761,"Bokku Branch 5761",143,1037357.08
ST05006,"Bokku Branch 5006",50,1036276.50
ST09721,"Bokku Branch 9721",71,1036134.82
ST00068,"Bokku Branch 68",45,1035852.30
ST08354,"Bokku Branch 8354",74,1034804.28
ST04893,"Bokku Branch 4893",43,1034354.68
ST03187,"Bokku Branch 3187",64,1033720.40
ST07321,"Bokku Branch 7321",46,1033056.50
ST02204,"Bokku Branch 2204",67,1032881.44
ST02047,"Bokku Branch 2047",49,1032479.49
ST08149,"Bokku Branch 8149",78,1032097.46
ST02669,"Bokku Branch 2669",50,1031874.00
ST07924,"Bokku Branch 7924",59,1031632.50
ST01376,"Bokku Branch 1376",42,1031236.08
ST05445,"Bokku Branch 5445",79,1030141.42
ST00511,"Bokku Branch 511",44,1029496.16
ST01147,"Bokku Branch 1147",101,1029086.64
ST01966,"Bokku Branch 1966",75,1028996.70
ST06859,"Bokku Branch 6859",64,1027432.24
ST00028,"Bokku Branch 28",60,1026871.19
ST02615,"Bokku Branch 2615",55,1026859.16
ST08153,"Bokku Branch 8153",71,1026089.99
ST08577,"Bokku Branch 8577",59,1025865.56
ST05469,"Bokku Branch 5469",78,1025687.66
ST06607,"Bokku Branch 6607",45,1024618.05
ST05548,"Bokku Branch 5548",84,1024278.18
ST08708,"Bokku Branch 8708",43,1024187.33
ST02773,"Bokku Branch 2773",78,1024174.33
ST03520,"Bokku Branch 3520",78,1023985.71
ST04677,"Bokku Branch 4677",45,1023727.05
ST07901,"Bokku Branch 7901",83,1023144.25
ST04983,"Bokku Branch 4983",73,1022792.63
ST07023,"Bokku Branch 7023",44,1022748.04
ST02298,"Bokku Branch 2298",64,1022736.22
ST01118,"Bokku Branch 1118",61,1022495.60
ST00171,"Bokku Branch 171",44,1021683.08
ST00048,"Bokku Branch 48",66,1021196.44
ST00631,"Bokku Branch 631",120,1020250.32
ST02442,"Bokku Branch 2442",62,1020108.36
ST01430,"Bokku Branch 1430",57,1019274.11
ST07604,"Bokku Branch 7604",45,1019133.59
ST02974,"Bokku Branch 2974",44,1018632.50
ST03805,"Bokku Branch 3805",43,1018245.16
ST08558,"Bokku Branch 8558",75,1018223.50
ST08980,"Bokku Branch 8980",89,1018074.07
ST06206,"Bokku Branch 6206",50,1017858.22
ST03691,"Bokku Branch 3691",46,1017834.18
ST00679,"Bokku Branch 679",47,1017500.18
ST07357,"Bokku Branch 7357",45,1017382.95
ST09936,"Bokku Branch 9936",93,1017046.29
ST04758,"Bokku Branch 4758",41,1016862.73
ST03437,"Bokku Branch 3437",75,1016750.30
ST09863,"Bokku Branch 9863",47,1015476.36
ST04751,"Bokku Branch 4751",80,1014845.38
ST09922,"Bokku Branch 9922",50,1014762.50
ST08669,"Bokku Branch 8669",56,1014417.88
ST06740,"Bokku Branch 6740",42,1014233.22
ST00417,"Bokku Branch 417",73,1013333.57
ST01262,"Bokku Branch 1262",42,1013319.30
ST04826,"Bokku Branch 4826",65,1013206.00
ST01056,"Bokku Branch 1056",44,1013052.92
ST03283,"Bokku Branch 3283",71,1012674.27
ST04439,"Bokku Branch 4439",52,1011663.59
ST08790,"Bokku Branch 8790",49,1011647.14
ST05197,"Bokku Branch 5197",153,1011603.25
ST07101,"Bokku Branch 7101",50,1011094.00
ST04579,"Bokku Branch 4579",47,1010410.23
ST07060,"Bokku Branch 7060",66,1009994.90
ST09079,"Bokku Branch 9079",41,1009183.84
ST07504,"Bokku Branch 7504",44,1009007.12
ST06911,"Bokku Branch 6911",76,1008567.90
ST09016,"Bokku Branch 9016",50,1008477.50
ST05883,"Bokku Branch 5883",89,1008124.90
ST09596,"Bokku Branch 9596",87,1007919.06
ST01458,"Bokku Branch 1458",64,1007520.62
ST00049,"Bokku Branch 49",102,1007488.22
ST08893,"Bokku Branch 8893",49,1007066.60
ST09672,"Bokku Branch 9672",53,1006984.60
ST07433,"Bokku Branch 7433",86,1006767.69
ST03909,"Bokku Branch 3909",53,1005457.91
ST09673,"Bokku Branch 9673",65,1005218.00
ST05798,"Bokku Branch 5798",43,1005129.30
ST01483,"Bokku Branch 1483",46,1005028.70
ST01311,"Bokku Branch 1311",62,1004890.11
ST02385,"Bokku Branch 2385",49,1004630.83
ST07589,"Bokku Branch 7589",43,1003857.36
ST01050,"Bokku Branch 1050",49,1003682.19
ST08083,"Bokku Branch 8083",75,1003264.98
ST01528,"Bokku Branch 1528",47,1002958.38
ST06316,"Bokku Branch 6316",43,1002626.27
ST02227,"Bokku Branch 2227",82,1002143.41
ST08852,"Bokku Branch 8852",71,1002014.60
ST07346,"Bokku Branch 7346",74,1001921.27
ST08765,"Bokku Branch 8765",91,1000966.38
ST07926,"Bokku Branch 7926",40,999725.60
ST03070,"Bokku Branch 3070",40,999474.00
ST03063,"Bokku Branch 3063",46,998793.40
ST08455,"Bokku Branch 8455",87,998510.40
ST03054,"Bokku Branch 3054",58,998335.22
ST06704,"Bokku Branch 6704",57,997909.96
ST03003,"Bokku Branch 3003",43,997906.16
ST00620,"Bokku Branch 620",53,997832.59
ST08438,"Bokku Branch 8438",74,996802.20
ST02810,"Bokku Branch 2810",77,996366.03
ST03732,"Bokku Branch 3732",41,995701.81
ST04390,"Bokku Branch 4390",106,994273.67
ST09552,"Bokku Branch 9552",49,994227.51
ST00720,"Bokku Branch 720",60,993682.66
ST07063,"Bokku Branch 7063",66,993380.55
ST05066,"Bokku Branch 5066",57,993019.94
ST05461,"Bokku Branch 5461",91,992362.57
ST09294,"Bokku Branch 9294",48,992158.08
ST03499,"Bokku Branch 3499",69,991824.75
ST06164,"Bokku Branch 6164",76,991652.76
ST05620,"Bokku Branch 5620",40,990560.00
ST04399,"Bokku Branch 4399",62,990436.44
ST06686,"Bokku Branch 6686",66,990363.24
ST03785,"Bokku Branch 3785",46,990292.60
ST01746,"Bokku Branch 1746",91,988927.46
ST06789,"Bokku Branch 6789",95,988867.16
ST01715,"Bokku Branch 1715",69,988852.36
ST09046,"Bokku Branch 9046",49,988634.36
ST07216,"Bokku Branch 7216",60,988398.34
ST05029,"Bokku Branch 5029",46,988200.23
ST01352,"Bokku Branch 1352",109,987040.10
ST00843,"Bokku Branch 843",49,986861.47
ST06904,"Bokku Branch 6904",60,986498.55
ST07411,"Bokku Branch 7411",84,986365.86
ST01299,"Bokku Branch 1299",93,986175.57
ST02583,"Bokku Branch 2583",53,985967.54
ST00260,"Bokku Branch 260",78,985171.20
ST03612,"Bokku Branch 3612",46,983748.64
ST03386,"Bokku Branch 3386",47,983143.18
ST07744,"Bokku Branch 7744",49,982469.11
ST01568,"Bokku Branch 1568",88,982427.57
ST05517,"Bokku Branch 5517",67,981445.39
ST01117,"Bokku Branch 1117",44,980739.32
ST00850,"Bokku Branch 850",47,980562.41
ST05073,"Bokku Branch 5073",53,980084.49
ST04266,"Bokku Branch 4266",42,979664.28
ST03634,"Bokku Branch 3634",71,979217.58
ST04955,"Bokku Branch 4955",43,978366.96
ST04679,"Bokku Branch 4679",78,977944.44
ST08357,"Bokku Branch 8357",101,977794.76
ST02701,"Bokku Branch 2701",107,977260.58
ST03658,"Bokku Branch 3658",40,976994.40
ST09944,"Bokku Branch 9944",42,976975.86
ST07698,"Bokku Branch 7698",44,976580.44
ST01375,"Bokku Branch 1375",80,976271.15
ST07803,"Bokku Branch 7803",54,976130.58
ST08141,"Bokku Branch 8141",40,974874.80
ST08548,"Bokku Branch 8548",65,974781.28
ST00083,"Bokku Branch 83",59,974725.46
ST09584,"Bokku Branch 9584",76,973950.12
ST06651,"Bokku Branch 6651",70,973351.76
ST05045,"Bokku Branch 5045",81,973258.54
ST09935,"Bokku Branch 9935",66,973240.80
ST05956,"Bokku Branch 5956",49,972550.12
ST04819,"Bokku Branch 4819",43,970639.75
ST09931,"Bokku Branch 9931",46,969992.44
ST06725,"Bokku Branch 6725",40,969705.60
ST05137,"Bokku Branch 5137",68,969407.22
ST04189,"Bokku Branch 4189",59,969200.54
ST09091,"Bokku Branch 9091",65,969100.95
ST08769,"Bokku Branch 8769",49,968898.07
ST06597,"Bokku Branch 6597",140,968393.48
ST04256,"Bokku Branch 4256",46,968301.38
ST03011,"Bokku Branch 3011",45,967923.90
ST09212,"Bokku Branch 9212",48,967864.80
ST02785,"Bokku Branch 2785",49,967283.52
ST00725,"Bokku Branch 725",108,967194.59
ST04393,"Bokku Branch 4393",48,966944.16
ST08260,"Bokku Branch 8260",52,966733.48
ST06875,"Bokku Branch 6875",50,966332.00
ST07253,"Bokku Branch 7253",40,966185.60
ST09700,"Bokku Branch 9700",52,965731.66
ST04577,"Bokku Branch 4577",97,965087.02
ST00461,"Bokku Branch 461",41,965032.35
ST09228,"Bokku Branch 9228",82,964878.12
ST01813,"Bokku Branch 1813",55,963470.74
ST05774,"Bokku Branch 5774",76,962912.80
ST03828,"Bokku Branch 3828",46,962698.58
ST06142,"Bokku Branch 6142",47,962535.56
ST04567,"Bokku Branch 4567",67,962332.91
ST00589,"Bokku Branch 589",68,961916.68
ST04928,"Bokku Branch 4928",42,961604.70
ST06784,"Bokku Branch 6784",86,961571.60
ST06846,"Bokku Branch 6846",46,960824.08
ST03347,"Bokku Branch 3347",41,960562.76
ST02919,"Bokku Branch 2919",52,960395.51
ST00096,"Bokku Branch 96",47,960333.80
ST07128,"Bokku Branch 7128",73,960006.22
ST09207,"Bokku Branch 9207",45,959926.95
ST05954,"Bokku Branch 5954",95,959596.06
ST08750,"Bokku Branch 8750",40,959141.20
ST06676,"Bokku Branch 6676",71,958790.88
ST06114,"Bokku Branch 6114",46,958345.60
ST09682,"Bokku Branch 9682",43,957009.29
ST05454,"Bokku Branch 5454",48,956953.44
ST00296,"Bokku Branch 296",83,956864.29
ST04355,"Bokku Branch 4355",42,956797.38
ST00919,"Bokku Branch 919",94,956501.19
ST00524,"Bokku Branch 524",88,956136.16
ST04880,"Bokku Branch 4880",42,956106.90
ST01652,"Bokku Branch 1652",94,956028.02
ST09017,"Bokku Branch 9017",40,955678.00
ST08220,"Bokku Branch 8220",66,955380.80
ST04058,"Bokku Branch 4058",71,955110.39
ST02434,"Bokku Branch 2434",49,954449.93
ST02469,"Bokku Branch 2469",63,954196.18
ST07188,"Bokku Branch 7188",125,953310.85
ST09150,"Bokku Branch 9150",45,953244.90
ST00014,"Bokku Branch 14",52,953034.12
ST07378,"Bokku Branch 7378",66,952860.26
ST03058,"Bokku Branch 3058",45,952384.50
ST09240,"Bokku Branch 9240",43,952153.73
ST00178,"Bokku Branch 178",42,951854.43
ST05304,"Bokku Branch 5304",105,951675.95
ST03970,"Bokku Branch 3970",48,951589.44
ST00332,"Bokku Branch 332",49,951284.93
ST05146,"Bokku Branch 5146",85,951219.90
ST05150,"Bokku Branch 5150",77,951004.36
ST06718,"Bokku Branch 6718",40,950033.20
ST04227,"Bokku Branch 4227",68,949668.12
ST01493,"Bokku Branch 1493",72,949441.80
ST01115,"Bokku Branch 1115",45,949118.40
ST09928,"Bokku Branch 9928",38,948886.98
ST08839,"Bokku Branch 8839",81,948829.95
ST08539,"Bokku Branch 8539",63,948793.94
ST09167,"Bokku Branch 9167",38,948476.20
ST09125,"Bokku Branch 9125",55,948089.35
ST06980,"Bokku Branch 6980",86,947952.54
ST02954,"Bokku Branch 2954",108,947355.63
ST09358,"Bokku Branch 9358",58,946993.78
ST06825,"Bokku Branch 6825",58,946288.58
ST03447,"Bokku Branch 3447",71,946089.98
ST06662,"Bokku Branch 6662",82,946032.34
ST07655,"Bokku Branch 7655",129,944947.80
ST07334,"Bokku Branch 7334",48,944846.88
ST07193,"Bokku Branch 7193",81,944487.06
ST09338,"Bokku Branch 9338",50,944359.50
ST05482,"Bokku Branch 5482",52,944231.10
ST09310,"Bokku Branch 9310",62,943997.03
ST04190,"Bokku Branch 4190",41,943848.70
ST00490,"Bokku Branch 490",69,943684.18
ST03222,"Bokku Branch 3222",57,943636.87
ST07702,"Bokku Branch 7702",117,943537.10
ST07779,"Bokku Branch 7779",55,943412.31
ST04136,"Bokku Branch 4136",79,943239.83
ST05802,"Bokku Branch 5802",41,942978.68
ST06061,"Bokku Branch 6061",40,942602.80
ST03827,"Bokku Branch 3827",65,941454.21
ST06087,"Bokku Branch 6087",112,941035.28
ST07151,"Bokku Branch 7151",60,940233.06
ST00840,"Bokku Branch 840",67,940183.46
ST08917,"Bokku Branch 8917",67,938990.01
ST08282,"Bokku Branch 8282",58,938976.92
ST07182,"Bokku Branch 7182",42,938336.58
ST08247,"Bokku Branch 8247",50,937998.50
ST01478,"Bokku Branch 1478",81,937439.70
ST04929,"Bokku Branch 4929",47,937339.80
ST04100,"Bokku Branch 4100",42,937075.86
ST06675,"Bokku Branch 6675",112,936860.56
ST08958,"Bokku Branch 8958",43,936606.65
ST01931,"Bokku Branch 1931",50,935861.00
ST00100,"Bokku Branch 100",62,935422.20
ST02086,"Bokku Branch 2086",43,935278.38
ST03377,"Bokku Branch 3377",40,933982.78
ST09429,"Bokku Branch 9429",45,933384.60
ST06649,"Bokku Branch 6649",39,933239.19
ST04464,"Bokku Branch 4464",52,933238.64
ST07935,"Bokku Branch 7935",76,932886.44
ST09589,"Bokku Branch 9589",50,931095.00
ST05662,"Bokku Branch 5662",57,930730.59
ST00481,"Bokku Branch 481",51,930371.04
ST06811,"Bokku Branch 6811",67,929727.37
ST04269,"Bokku Branch 4269",45,929643.30
ST06005,"Bokku Branch 6005",45,929613.18
ST03372,"Bokku Branch 3372",62,929276.26
ST01040,"Bokku Branch 1040",46,929146.18
ST04365,"Bokku Branch 4365",42,929068.14
ST06943,"Bokku Branch 6943",48,928718.96
ST01224,"Bokku Branch 1224",90,928553.26
ST02799,"Bokku Branch 2799",110,928476.51
ST05076,"Bokku Branch 5076",67,927804.19
ST04394,"Bokku Branch 4394",48,926826.54
ST01346,"Bokku Branch 1346",72,926595.48
ST01220,"Bokku Branch 1220",67,926393.77
ST01936,"Bokku Branch 1936",63,926066.49
ST02983,"Bokku Branch 2983",44,925968.88
ST03538,"Bokku Branch 3538",50,925094.50
ST01606,"Bokku Branch 1606",56,924890.54
ST05617,"Bokku Branch 5617",84,924734.15
ST07395,"Bokku Branch 7395",49,923330.90
ST07348,"Bokku Branch 7348",86,923035.70
ST01465,"Bokku Branch 1465",49,923004.69
ST05667,"Bokku Branch 5667",46,922902.10
ST01226,"Bokku Branch 1226",43,922740.87
ST03545,"Bokku Branch 3545",53,922660.53
ST00033,"Bokku Branch 33",64,922650.10
ST07478,"Bokku Branch 7478",84,921055.80
ST05953,"Bokku Branch 5953",51,921036.95
ST01328,"Bokku Branch 1328",38,920826.26
ST00056,"Bokku Branch 56",71,920448.85
ST08732,"Bokku Branch 8732",77,920400.12
ST03862,"Bokku Branch 3862",43,920085.16
ST04593,"Bokku Branch 4593",63,919772.91
ST05039,"Bokku Branch 5039",43,919168.00
ST05433,"Bokku Branch 5433",78,918179.51
ST01951,"Bokku Branch 1951",68,917246.10
ST04126,"Bokku Branch 4126",50,917235.23
ST07896,"Bokku Branch 7896",45,916804.02
