inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated
I00520,P09567,W05097,1324,163,3238,2026-04-25
I00521,P03960,W06284,539,383,8350,2026-04-10
I00522,P08432,W06179,727,178,2280,2026-03-17
I00523,P09716,W04496,2325,272,8079,2026-04-03
I00524,P04727,W05035,2719,150,8484,2026-03-29
I00525,P00415,W07955,3023,135,3219,2026-03-16
I00526,P01820,W08767,2877,70,4638,2026-04-02
I00527,P03033,W00324,3111,220,7289,2026-06-01
I00528,P07468,W00443,1330,304,4973,2026-03-15
I00529,P08155,W06536,645,183,9555,2026-04-25
I00530,P01497,W02659,4634,95,8912,2026-05-17
I00531,P09917,W09667,4745,330,1731,2026-03-20
I00532,P08288,W08374,1982,390,1910,2026-03-27
I00533,P06873,W07965,3562,447,8258,2026-05-08
I00534,P02922,W08106,336,261,3734,2026-04-21
I00535,P01279,W09581,4582,278,2531,2026-03-13
I00536,P06380,W01066,361,115,1746,2026-03-19
I00537,P01065,W04390,2620,371,1206,2026-05-08
I00538,P05962,W01414,2257,483,3804,2026-05-26
I00539,P02125,W08800,4637,396,3146,2026-05-30
I00540,P01281,W04427,689,237,6781,2026-04-20
I00541,P08314,W04940,944,452,6808,2026-05-12
I00542,P03245,W01769,3747,189,8920,2026-05-27
I00543,P00173,W05850,4667,386,1381,2026-03-31
I00544,P08416,W05687,3385,208,2237,2026-04-10
I00545,P07215,W05647,191,196,8065,2026-03-18
I00546,P06010,W08814,2240,285,6255,2026-04-14
I00547,P01497,W05005,1071,116,1169,2026-05-13
I00548,P02294,W01646,1442,386,1937,2026-04-17
I00549,P07862,W05225,3445,101,7665,2026-05-10
I00550,P02812,W06758,2951,408,8493,2026-03-19
I00551,P07892,W01169,1268,482,3722,2026-05-07
I00552,P09829,W00743,3843,382,1468,2026-03-16
I00553,P00958,W03036,4265,227,6519,2026-05-26
I00554,P08232,W02191,2037,136,4732,2026-04-28
I00555,P08343,W05556,1016,254,1907,2026-05-14
I00556,P01848,W09462,37,176,4898,2026-05-19
I00557,P02226,W07786,745,428,8293,2026-05-29
I00558,P06309,W07036,3118,192,2418,2026-03-20
I00559,P07022,W03439,2461,121,4359,2026-04-29
I00560,P00519,W09848,3683,317,2995,2026-05-09
I00561,P01891,W09480,2130,233,5260,2026-05-05
I00562,P04448,W08385,4428,71,9859,2026-04-05
I00563,P07874,W03769,3171,83,3970,2026-05-21
I00564,P06889,W01665,1461,419,7620,2026-06-05
I00565,P03161,W09415,4330,148,4235,2026-04-23
I00566,P06125,W00961,2134,473,4617,2026-04-16
I00567,P06340,W07749,3649,287,8013,2026-05-07
I00568,P03463,W09956,4404,220,8738,2026-05-17
I00569,P02163,W07153,1232,259,1774,2026-05-05
I00570,P06137,W06941,564,189,2925,2026-04-13
I00571,P09118,W02454,1814,204,2069,2026-03-26
I00572,P01085,W01441,4758,442,7691,2026-03-28
I00573,P02693,W09281,4777,135,9690,2026-04-21
I00574,P05094,W02509,2730,75,9534,2026-05-06
I00575,P07934,W06849,1909,358,8343,2026-05-11
I00576,P01550,W01873,268,172,4618,2026-05-07
I00577,P08208,W09388,1330,325,1201,2026-05-06
I00578,P08172,W09930,4175,192,3043,2026-06-02
I00579,P07649,W01305,194,417,3539,2026-05-25
I00580,P04757,W05460,576,346,2794,2026-04-24
I00581,P07830,W03780,4881,173,2126,2026-04-27
I00582,P06824,W09455,3758,500,5298,2026-04-01
I00583,P06820,W02797,3781,427,9904,2026-03-26
I00584,P07336,W07575,294,491,2455,2026-06-01
I00585,P08251,W02768,2391,397,1560,2026-05-19
I00586,P06323,W07422,3195,413,6498,2026-04-23
I00587,P03378,W03892,3287,164,4979,2026-03-12
I00588,P00373,W01506,4679,384,7996,2026-06-03
I00589,P05907,W07196,1475,204,7875,2026-05-22
I00590,P07611,W04583,3105,321,9397,2026-04-17
I00591,P05977,W00564,813,272,3919,2026-03-10
I00592,P06835,W01103,2264,456,9396,2026-04-08
I00593,P01853,W05130,1106,411,2973,2026-04-13
I00594,P04087,W08508,415,139,3898,2026-05-19
I00595,P05496,W01159,3968,232,1801,2026-05-27
I00596,P04515,W02931,1099,91,6473,2026-05-06
I00597,P00051,W05536,4071,179,5396,2026-03-11
I00598,P05493,W05379,135,399,1893,2026-04-07
I00599,P08943,W06185,804,454,2055,2026-04-29
I00600,P08971,W09049,315,494,3263,2026-05-17
I00601,P05141,W04526,189,220,8517,2026-03-24
I00602,P07518,W07922,0,450,6321,2026-03-19
I00603,P05305,W05116,3269,66,2794,2026-04-05
I00604,P05200,W05159,4767,465,9340,2026-03-14
I00605,P09484,W02572,4057,462,1554,2026-03-23
I00606,P05826,W09126,4560,496,8993,2026-05-15
I00607,P04300,W03983,1875,149,6963,2026-04-18
I00608,P06808,W05212,3007,344,5767,2026-03-29
I00609,P08401,W08825,2284,298,6672,2026-03-15
I00610,P05436,W06021,2115,99,4968,2026-06-04
I00611,P03051,W06195,130,473,5834,2026-03-18
I00612,P09807,W04796,1871,499,6149,2026-03-10
I00613,P02521,W02431,2037,79,6227,2026-05-26
I00614,P06637,W01075,814,230,3880,2026-04-16
I00615,P07993,W02359,3986,281,4450,2026-05-14
I00616,P08482,W02838,28,124,7554,2026-05-28
I00617,P04214,W00438,3823,469,7769,2026-03-27
I00618,P05813,W05636,4475,441,1588,2026-03-30
I00619,P03787,W08647,2694,408,9308,2026-06-02
I00620,P07204,W02732,72,80,1252,2026-05-28
I00621,P00102,W03052,1668,440,5693,2026-05-21
I00622,P01441,W04686,1683,125,4287,2026-04-29
I00623,P05667,W03516,3039,230,8252,2026-06-05
I00624,P05942,W05803,886,198,3298,2026-05-23
I00625,P00269,W03726,1977,328,4847,2026-05-17
I00626,P03724,W07926,4898,56,9351,2026-05-03
I00627,P04388,W06209,102,349,4846,2026-04-19
I00628,P06794,W07238,2573,432,9357,2026-06-03
I00629,P04667,W05248,4039,490,8069,2026-05-26
I00630,P09503,W04994,665,480,6136,2026-04-06
I00631,P08973,W06754,3793,386,7892,2026-04-18
I00632,P05806,W01768,827,370,2366,2026-05-19
I00633,P07971,W01249,886,330,2292,2026-05-18
I00634,P02821,W09821,4154,305,2120,2026-03-16
I00635,P06242,W09866,2300,234,6623,2026-06-05
I00636,P05907,W04550,4354,99,3206,2026-04-12
I00637,P04728,W04635,2003,121,3649,2026-05-28
I00638,P02711,W00359,4335,299,8398,2026-04-01
I00639,P05638,W04777,3294,390,3058,2026-05-06
I00640,P09542,W06146,4878,461,4580,2026-03-31
I00641,P04819,W07362,1421,97,6463,2026-04-14
I00642,P00478,W08688,2210,125,2814,2026-04-27
I00643,P04160,W05653,585,74,1581,2026-05-09
I00644,P09812,W08032,1702,216,3894,2026-04-26
I00645,P00238,W00605,291,249,4175,2026-04-18
I00646,P03239,W03987,4571,387,9861,2026-04-18
I00647,P07685,W00131,469,471,1687,2026-05-08
I00648,P08020,W09672,441,92,4467,2026-05-14
I00649,P01901,W09145,3069,468,2009,2026-05-09
I00650,P04594,W06109,1141,459,1284,2026-03-25
I00651,P05666,W06743,802,328,8576,2026-03-10
I00652,P04698,W01494,4461,231,2992,2026-03-19
I00653,P05810,W04823,4092,207,7329,2026-05-24
I00654,P08638,W04346,3990,177,5056,2026-03-13
I00655,P08138,W05721,234,369,9478,2026-04-12
I00656,P07842,W01144,470,209,3254,2026-04-12
I00657,P08411,W08636,1672,116,3801,2026-03-15
I00658,P02821,W07667,2307,285,8557,2026-04-15
I00659,P02467,W00847,1879,164,6056,2026-04-15
I00660,P08215,W02832,4258,364,2030,2026-04-01
I00661,P01588,W08761,1319,298,8154,2026-03-15
I00662,P07588,W02861,1353,477,5605,2026-03-24
I00663,P06843,W00376,922,386,5074,2026-05-10
I00664,P00367,W09177,2087,184,8573,2026-04-13
I00665,P00152,W09452,2477,240,3287,2026-04-22
I00666,P02439,W05340,1908,465,7888,2026-04-27
I00667,P01873,W04541,4055,260,9933,2026-04-12
I00668,P04709,W02690,4379,159,9805,2026-05-21
I00669,P09046,W09023,1597,60,2229,2026-05-01
I00670,P06114,W04843,1967,162,5660,2026-05-06
I00671,P07598,W00067,2578,118,5988,2026-04-16
I00672,P03631,W04125,2719,393,3748,2026-05-27
I00673,P09568,W02716,3854,337,7374,2026-05-06
I00674,P03628,W02488,525,83,9409,2026-05-08
I00675,P05487,W01150,1925,379,4873,2026-05-16
I00676,P09887,W03579,4657,330,4143,2026-04-14
I00677,P04259,W03267,3929,314,5356,2026-06-03
I00678,P05201,W04063,3950,202,9684,2026-04-06
I00679,P03548,W04854,2423,308,4301,2026-05-18
I00680,P04746,W05617,4902,350,7736,2026-05-09
I00681,P01570,W05093,3,175,9467,2026-04-04
I00682,P07175,W03869,484,467,8564,2026-04-12
I00683,P02473,W01689,401,132,7962,2026-03-28
I00684,P08673,W09938,2058,459,7018,2026-05-24
I00685,P00122,W06243,3901,240,6224,2026-05-03
I00686,P00512,W05407,3723,269,9863,2026-05-02
I00687,P05367,W03992,2193,201,4332,2026-04-22
I00688,P04892,W06378,3859,179,9658,2026-03-29
I00689,P00750,W02558,1528,128,6654,2026-05-08
I00690,P09799,W06153,1335,222,7406,2026-05-18
I00691,P01519,W04931,3860,251,9430,2026-03-11
I00692,P06360,W02326,2093,343,9756,2026-06-05
I00693,P03030,W06862,4026,297,7117,2026-05-26
I00694,P03455,W09552,1602,343,4228,2026-04-13
I00695,P00237,W00223,1751,464,5990,2026-05-15
I00696,P04533,W06412,2223,302,2868,2026-05-19
I00697,P01629,W04853,1261,192,8158,2026-04-01
I00698,P04128,W07680,2081,69,1976,2026-03-20
I00699,P00266,W06017,3346,101,7646,2026-04-03
I00700,P01757,W08581,2352,243,5819,2026-04-07
I00701,P08614,W07222,85,451,8197,2026-04-28
I00702,P00873,W07571,4486,312,7682,2026-05-04
I00703,P00717,W08681,3061,452,3614,2026-04-22
I00704,P02539,W03705,1036,363,7982,2026-03-13
I00705,P02995,W03624,2157,377,1916,2026-04-12
I00706,P01839,W00204,2142,254,3724,2026-04-25
I00707,P03367,W08795,4231,237,1462,2026-04-24
I00708,P06283,W05759,333,359,5787,2026-04-23
I00709,P03858,W01082,252,247,1524,2026-03-21
I00710,P04510,W08811,3296,339,4185,2026-04-07
I00711,P05668,W07930,1482,172,6046,2026-03-15
I00712,P07541,W09387,3281,197,7547,2026-04-21
I00713,P09530,W00198,38,455,5304,2026-03-21
I00714,P08185,W09025,2659,340,2865,2026-05-10
I00715,P01622,W03581,3217,347,7924,2026-04-29
I00716,P06604,W02256,3352,393,1187,2026-03-18
I00717,P09722,W03272,1539,160,2750,2026-03-22
I00718,P07212,W03111,3298,112,4027,2026-05-17
I00719,P03476,W07953,3649,310,9071,2026-04-03
I00720,P04302,W06874,696,373,9686,2026-04-21
I00721,P08122,W02296,1372,376,5272,2026-03-24
I00722,P09351,W07279,4786,223,5770,2026-06-03
I00723,P03007,W03954,4284,419,3875,2026-04-20
I00724,P03309,W07013,2778,257,9056,2026-03-29
I00725,P05323,W04660,1926,52,1271,2026-05-24
I00726,P05171,W03226,3133,320,6866,2026-05-14
I00727,P04205,W05993,778,144,8692,2026-05-27
I00728,P07373,W02139,2398,307,4665,2026-03-25
I00729,P00708,W03379,3949,222,8899,2026-05-05
I00730,P05152,W05666,1745,371,5593,2026-05-08
I00731,P01391,W02400,727,148,3861,2026-04-16
I00732,P09824,W01305,2130,493,1744,2026-06-05
I00733,P03483,W07365,1414,139,2096,2026-03-11
I00734,P04454,W06429,3821,88,6419,2026-05-13
I00735,P07043,W05582,4160,249,6648,2026-03-31
I00736,P03984,W04593,3219,355,5012,2026-04-30
I00737,P02412,W08612,4308,454,4069,2026-04-27
I00738,P08936,W02005,1915,248,9256,2026-04-26
I00739,P03750,W03727,3190,476,6157,2026-04-13
I00740,P02505,W08427,12,315,5131,2026-04-03
I00741,P07938,W06097,2392,380,1402,2026-03-30
I00742,P01454,W07761,1470,253,4575,2026-05-16
I00743,P07408,W00279,1403,476,8678,2026-05-03
I00744,P04021,W01490,901,174,8202,2026-05-20
I00745,P05029,W09395,2720,367,7578,2026-04-02
I00746,P06545,W02558,2368,166,3314,2026-05-17
I00747,P04569,W04996,4661,240,7503,2026-05-05
I00748,P07854,W07307,3495,106,8146,2026-04-10
I00749,P01517,W06062,437,157,2896,2026-03-21
I00750,P06128,W02769,840,494,9052,2026-04-24
I00751,P02333,W04145,3062,247,8581,2026-05-28
I00752,P01860,W00240,3105,400,2649,2026-05-12
I00753,P05863,W00933,4164,369,3281,2026-04-21
I00754,P01729,W07578,4216,452,1292,2026-06-01
I00755,P07246,W00689,4832,403,2628,2026-03-12
I00756,P06293,W00868,2069,404,5528,2026-05-18
I00757,P05118,W07974,2053,265,2482,2026-05-28
I00758,P00309,W09046,1242,321,1122,2026-05-23
I00759,P08563,W01336,234,120,8057,2026-06-03
I00760,P09789,W02772,3088,419,7754,2026-05-05
I00761,P09240,W02324,4928,226,1423,2026-05-19
I00762,P03953,W09341,4376,442,3378,2026-06-02
I00763,P00228,W00148,1500,318,6105,2026-05-24
I00764,P04825,W03894,609,454,4914,2026-04-08
I00765,P02137,W00692,2432,289,2596,2026-04-14
I00766,P03276,W02885,2295,167,4763,2026-05-22
I00767,P06509,W03917,3331,204,8727,2026-04-11
I00768,P07150,W09439,1165,281,1324,2026-04-14
I00769,P06547,W00821,2124,429,3208,2026-05-14
I00770,P05713,W06305,542,134,1374,2026-03-21
I00771,P04480,W08128,750,284,7923,2026-05-01
I00772,P09650,W07203,230,153,4616,2026-05-22
I00773,P04884,W04179,2771,203,1758,2026-04-03
I00774,P02619,W03438,3920,130,4117,2026-03-10
I00775,P09572,W07456,1270,492,9773,2026-05-16
I00776,P02083,W01208,4418,57,2608,2026-05-12
I00777,P09911,W04222,1271,334,8671,2026-05-25
I00778,P08750,W02832,3531,165,2866,2026-04-02
I00779,P06088,W02544,1126,461,9453,2026-03-15
I00780,P09063,W02626,34,191,8695,2026-05-18
I00781,P07901,W06469,1667,306,1858,2026-03-13
I00782,P02012,W03708,3313,446,9520,2026-03-12
I00783,P04209,W06850,3070,391,9421,2026-05-07
I00784,P04577,W01875,487,252,3186,2026-05-16
I00785,P02797,W07499,3138,181,2445,2026-05-10
I00786,P09449,W09235,732,105,1961,2026-04-15
I00787,P08845,W07259,4281,109,4652,2026-03-25
I00788,P07218,W01771,3248,57,8839,2026-05-22
I00789,P03764,W00649,3028,110,2212,2026-03-24
I00790,P05070,W09681,3123,54,8666,2026-04-30
I00791,P08392,W03352,3411,388,2097,2026-05-20
I00792,P08739,W05181,4808,215,8353,2026-05-17
I00793,P08207,W02933,797,181,2751,2026-04-09
I00794,P02417,W07834,2540,358,3468,2026-03-10
I00795,P05833,W07443,993,189,9763,2026-03-15
I00796,P03773,W00324,2742,469,1635,2026-04-07
I00797,P04393,W04392,2829,437,7741,2026-06-06
I00798,P06579,W08004,2025,362,6119,2026-04-19
I00799,P01402,W09993,3944,302,1226,2026-03-28
I00800,P03716,W01127,1073,295,3319,2026-05-17
I00801,P07758,W01526,417,480,7824,2026-05-25
I00802,P07966,W09784,2828,100,8704,2026-04-19
I00803,P09057,W08092,1009,467,3413,2026-05-14
I00804,P05804,W08554,123,95,1566,2026-05-15
I00805,P00865,W07476,4670,103,5879,2026-05-14
I00806,P06092,W06346,3119,277,7212,2026-04-08
I00807,P08335,W04503,2962,443,4893,2026-04-28
I00808,P09096,W01651,853,237,6809,2026-03-18
I00809,P07346,W07091,3662,130,2621,2026-03-23
I00810,P00740,W01725,839,351,8017,2026-05-13
I00811,P02403,W00282,3560,240,1214,2026-04-14
I00812,P09832,W08776,3857,492,2555,2026-06-01
I00813,P02535,W08196,4108,418,5294,2026-06-02
I00814,P06492,W04246,325,221,5320,2026-05-17
I00815,P03196,W02026,2881,467,1033,2026-04-06
I00816,P06359,W08432,4958,200,7753,2026-04-04
I00817,P04840,W09612,695,298,9074,2026-03-24
I00818,P03401,W01841,3578,175,1758,2026-04-03
I00819,P06697,W02237,3648,205,4984,2026-03-24
I00820,P02433,W02406,1178,58,2147,2026-04-22
I00821,P04554,W05765,1688,267,5341,2026-04-01
I00822,P05526,W01152,1059,429,6248,2026-03-23
I00823,P04946,W03348,3243,406,5895,2026-05-25
I00824,P04120,W04590,4519,398,2976,2026-04-06
I00825,P02206,W04800,3695,332,6786,2026-04-27
I00826,P03999,W00553,1129,55,3196,2026-06-04
I00827,P06404,W04977,2103,358,8653,2026-05-11
I00828,P06345,W00155,665,102,1001,2026-05-21
I00829,P04976,W06926,2098,467,8988,2026-04-18
I00830,P02287,W00400,1377,55,8926,2026-04-10
I00831,P09741,W05259,2784,367,2634,2026-04-10
I00832,P04266,W09319,4238,283,4568,2026-04-21
I00833,P02904,W02993,4975,443,3018,2026-03-26
I00834,P06528,W05264,1238,79,1408,2026-03-16
I00835,P09821,W00615,2118,479,2015,2026-04-02
I00836,P07458,W07087,3519,299,1377,2026-05-12
I00837,P04153,W02534,3168,190,8815,2026-06-01
I00838,P00833,W06142,3462,310,1119,2026-04-04
I00839,P06393,W06467,2302,371,1261,2026-05-24
I00840,P00662,W02572,820,424,7543,2026-03-12
I00841,P04616,W02877,1732,263,5638,2026-06-07
I00842,P06077,W05968,3174,129,6830,2026-04-21
I00843,P04226,W02237,1317,252,6765,2026-04-10
I00844,P00398,W06688,1823,69,5962,2026-03-16
I00845,P04146,W01529,3304,479,8644,2026-03-28
I00846,P02837,W08498,2388,348,6030,2026-04-02
I00847,P05585,W03554,2963,378,3230,2026-04-04
I00848,P05407,W06676,813,66,4824,2026-05-16
I00849,P06171,W09805,813,412,7641,2026-04-04
I00850,P02104,W08392,4493,440,8287,2026-03-24
I00851,P05638,W00578,4331,478,8042,2026-04-15
I00852,P05833,W00656,3378,140,9332,2026-03-22
I00853,P05287,W09517,1145,157,3278,2026-05-10
I00854,P08012,W06105,80,459,3208,2026-04-13
I00855,P09665,W01831,11,251,8990,2026-05-02
I00856,P04341,W03993,3349,199,7362,2026-04-05
I00857,P07571,W08061,1681,92,6609,2026-05-20
I00858,P06902,W08939,1642,127,6079,2026-05-02
I00859,P00522,W08729,1189,87,2405,2026-05-21
I00860,P03167,W01942,2648,95,6994,2026-04-28
I00861,P01912,W09330,2249,304,6016,2026-04-25
I00862,P02264,W08625,4243,450,2961,2026-05-01
I00863,P00648,W00653,3353,177,4755,2026-04-10
I00864,P09759,W02810,396,94,3792,2026-05-18
I00865,P07789,W07855,3387,440,1995,2026-05-23
I00866,P02401,W03456,2146,436,5019,2026-05-07
I00867,P01470,W05643,3732,223,5501,2026-03-29
I00868,P05682,W01112,692,166,5459,2026-03-28
I00869,P03425,W06186,431,412,7237,2026-06-03
I00870,P00157,W07972,3857,410,3043,2026-04-16
I00871,P03385,W01136,1868,90,5129,2026-04-11
I00872,P03295,W07751,3548,159,3056,2026-05-17
I00873,P05447,W07057,1838,434,4645,2026-05-10
I00874,P07413,W02309,2708,424,3863,2026-05-16
I00875,P06484,W07003,3713,231,1101,2026-04-29
I00876,P03341,W01362,2658,90,1190,2026-06-06
I00877,P03630,W00514,22,431,9049,2026-04-07
I00878,P06757,W07245,1265,74,1686,2026-05-05
I00879,P00270,W07609,1591,122,9175,2026-03-13
I00880,P02844,W03881,2219,114,1414,2026-04-20
I00881,P03375,W00162,2772,376,2332,2026-05-27
I00882,P02183,W04616,3786,463,5163,2026-03-14
I00883,P01430,W03013,3960,222,5330,2026-04-03
I00884,P03849,W06531,3064,370,5518,2026-05-08
I00885,P02902,W06629,4829,471,9196,2026-03-27
I00886,P04105,W05525,6,337,4513,2026-03-25
I00887,P07655,W04073,3625,267,6696,2026-06-07
I00888,P06998,W00321,4676,500,3958,2026-05-03
I00889,P04862,W08173,2162,492,1669,2026-05-18
I00890,P01751,W00362,455,191,3975,2026-05-12
I00891,P02734,W00031,1163,111,6529,2026-04-11
I00892,P08413,W06094,1974,260,6449,2026-03-10
I00893,P04288,W04116,1722,219,3623,2026-04-27
I00894,P06155,W05884,1928,368,8182,2026-05-09
I00895,P06873,W04848,1157,121,4633,2026-03-25
I00896,P04508,W01690,4026,182,4140,2026-04-10
I00897,P09269,W07513,963,110,8161,2026-05-21
I00898,P01159,W01718,2438,151,4341,2026-04-09
I00899,P09744,W03983,523,471,5186,2026-05-05
I00900,P03545,W04668,1751,349,9363,2026-05-28
I00901,P03529,W08379,4490,215,4221,2026-04-19
I00902,P04851,W02473,3432,147,1553,2026-06-04
I00903,P01516,W05892,3637,478,8643,2026-05-05
I00904,P09516,W04438,244,439,1188,2026-06-04
I00905,P05315,W09225,3349,355,1277,2026-03-16
I00906,P03613,W07530,545,158,1039,2026-05-08
I00907,P07723,W06173,4123,177,9947,2026-05-27
I00908,P05013,W01623,1110,404,4198,2026-06-01
I00909,P06648,W01793,650,108,4448,2026-03-17
I00910,P07039,W07864,4691,156,1416,2026-06-07
I00911,P06443,W01205,4993,449,1766,2026-06-04
I00912,P01552,W06017,2846,118,6490,2026-03-31
I00913,P06846,W05000,4915,329,8731,2026-03-12
I00914,P07134,W07831,2456,436,9423,2026-04-30
I00915,P08425,W05845,2180,179,3459,2026-05-01
I00916,P01231,W03266,562,283,1838,2026-05-13
I00917,P05992,W08551,4782,230,4616,2026-03-22
I00918,P06331,W07093,2474,233,8981,2026-03-26
I00919,P07341,W06294,1272,169,1957,2026-04-21
I00920,P06082,W00917,1539,80,6445,2026-03-17
I00921,P01825,W00876,472,432,1688,2026-03-25
I00922,P01257,W00205,1398,213,4370,2026-03-16
I00923,P02901,W05826,4398,100,4854,2026-04-16
I00924,P10000,W06790,1592,399,4705,2026-03-29
I00925,P01654,W07693,4036,435,7850,2026-03-11
I00926,P03615,W03956,750,80,8532,2026-04-06
I00927,P02010,W04756,3232,311,4211,2026-03-23
I00928,P08252,W08966,753,344,1130,2026-03-27
I00929,P02201,W05875,2366,196,9983,2026-03-25
I00930,P03535,W00828,3151,141,2244,2026-05-16
I00931,P07555,W04022,4936,422,3730,2026-03-10
I00932,P02829,W03838,310,271,7075,2026-05-25
I00933,P01082,W07833,3752,338,3902,2026-05-30
I00934,P04822,W01583,704,301,1820,2026-05-14
I00935,P03609,W08553,2469,326,7912,2026-04-24
I00936,P08390,W01071,3973,182,9056,2026-04-13
I00937,P09458,W01053,2170,212,4018,2026-05-27
I00938,P05282,W02195,506,391,5071,2026-05-04
I00939,P01622,W09342,1867,486,5190,2026-04-24
I00940,P01202,W04052,2880,475,9472,2026-03-13
I00941,P01891,W08761,4345,384,1697,2026-05-06
I00942,P01920,W07512,3114,185,9157,2026-04-04
I00943,P01828,W07631,4929,451,5798,2026-04-17
I00944,P04254,W00850,2773,344,2249,2026-03-15
I00945,P04796,W09800,4205,380,9033,2026-05-16
I00946,P03336,W06051,2564,238,3630,2026-04-04
I00947,P02146,W03786,1505,274,6043,2026-03-31
I00948,P02127,W05967,1628,136,5658,2026-05-19
I00949,P02368,W02871,1999,457,3107,2026-03-26
I00950,P00802,W06702,4826,76,7563,2026-05-25
I00951,P08653,W06995,40,78,9607,2026-04-27
I00952,P05561,W00721,169,463,4116,2026-06-07
I00953,P00251,W01730,4505,495,7626,2026-05-28
I00954,P02288,W00187,1321,396,9650,2026-04-13
I00955,P04835,W01245,4387,467,6850,2026-05-13
I00956,P04109,W02111,4229,112,2470,2026-04-18
I00957,P09149,W08734,3674,120,7709,2026-05-19
I00958,P09733,W02764,3880,250,8431,2026-05-19
I00959,P02567,W06469,2219,341,5814,2026-04-18
I00960,P00769,W08463,4375,146,7598,2026-05-29
I00961,P09515,W05145,3151,163,4677,2026-05-08
I00962,P07769,W01827,2267,203,2792,2026-05-12
I00963,P01387,W08329,4609,217,7927,2026-04-22
I00964,P06016,W03936,250,406,1045,2026-03-31
I00965,P06057,W02890,1788,172,9587,2026-05-30
I00966,P04753,W04235,1957,314,7525,2026-05-13
I00967,P03707,W03537,2051,449,9755,2026-05-04
I00968,P01820,W04399,719,492,7654,2026-05-24
I00969,P08038,W07019,2326,232,1739,2026-06-07
I00970,P07197,W08739,3460,186,1785,2026-06-05
I00971,P09965,W07457,4027,275,8564,2026-04-17
I00972,P07614,W04427,4000,113,5997,2026-04-29
I00973,P02823,W02096,3881,389,3667,2026-04-17
I00974,P04553,W04244,4835,113,2282,2026-03-16
I00975,P09142,W02592,3109,135,4353,2026-05-28
I00976,P00295,W08266,894,492,5056,2026-05-13
I00977,P06530,W05853,2452,263,8535,2026-04-27
I00978,P05525,W07904,1715,361,6913,2026-05-06
I00979,P04675,W00898,4646,380,3206,2026-05-20
I00980,P08042,W00966,2791,111,5339,2026-04-16
I00981,P01617,W07353,628,268,2623,2026-03-24
I00982,P03912,W02252,2551,361,1997,2026-03-22
I00983,P06381,W09806,385,297,1999,2026-03-14
I00984,P00353,W02091,2191,394,3743,2026-03-21
