inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated,unit_price_ngn,inventory_value
I00364,P07797,W03544,4349,189,5811,2026-03-16,223.84,973480.16
I00365,P05581,W01303,2224,357,5050,2026-06-05,19948.46,44365375.04
I00366,P01713,W08873,4146,222,7985,2026-05-20,12661.38,52494081.48
I00367,P01432,W06312,4924,389,8864,2026-05-27,17550.52,86418760.48
I00368,P01606,W02892,2522,183,5691,2026-03-24,21019.3,53010674.6
I00369,P03823,W03662,4578,118,9436,2026-04-15,3040.45,13919180.1
I00370,P05415,W04620,2980,330,3816,2026-05-03,1307.41,3896081.8000000003
I00371,P06568,W03026,3796,88,6515,2026-06-01,476.29,1807996.84
I00372,P08944,W09181,1267,458,7656,2026-03-26,13618.18,17254234.06
I00373,P01875,W01477,4266,227,1394,2026-05-02,6624.71,28261012.86
I00374,P03054,W01817,3815,491,9091,2026-05-15,2490.94,9502936.1
I00375,P00969,W03707,434,228,5378,2026-04-03,13803.92,5990901.28
I00376,P04115,W05748,4623,196,1256,2026-05-20,11783.8,54476507.4
I00377,P06537,W04712,3064,113,3293,2026-04-06,20761.89,63614430.96
I00378,P05344,W09061,860,370,5921,2026-05-30,20780.79,17871479.400000002
I00379,P04624,W05556,2123,125,3914,2026-04-17,20330.73,43162139.79
I00380,P00816,W04050,2333,60,5984,2026-04-15,10530.84,24568449.72
I00381,P00015,W02020,532,371,4571,2026-05-05,17178.43,9138924.76
I00382,P05076,W09887,4992,299,7441,2026-04-22,3645.48,18198236.16
I00383,P02589,W02262,2106,228,7263,2026-03-17,20642.91,43473968.46
I00384,P09041,W08038,4192,422,2600,2026-04-27,14335.87,60095967.04000001
I00385,P00408,W05226,2326,62,5608,2026-06-06,18946.59,44069768.34
I00386,P07200,W08212,4761,207,4155,2026-03-18,19515.72,92914342.92
I00387,P09577,W02944,4103,146,3166,2026-04-17,21171.92,86868387.75999999
I00388,P08234,W05391,1826,318,8764,2026-04-02,14941.4,27282996.4
I00389,P00119,W03566,4062,211,1213,2026-06-03,21012.88,85354318.56
I00390,P07426,W07884,1345,300,1202,2026-04-06,4902.74,6594185.3
I00391,P09196,W08220,797,57,2739,2026-04-26,11050.58,8807312.26
I00392,P01893,W07199,3316,115,7306,2026-05-08,8976.54,29766206.640000004
I00393,P03940,W07801,4164,367,4007,2026-03-29,19349.82,80572650.48
I00394,P00158,W00656,774,395,1241,2026-03-12,13705.15,10607786.1
I00395,P09898,W01505,4736,207,1296,2026-04-09,16449.51,77904879.36
I00396,P09513,W03136,3384,446,9213,2026-05-16,8465.85,28648436.400000002
I00397,P05353,W01802,1965,193,9779,2026-05-21,17484.19,34356433.349999994
I00398,P02668,W08107,1644,189,3154,2026-06-02,18204.28,29927836.319999997
I00399,P09383,W05059,2135,262,5334,2026-04-15,19251.65,41102272.75
I00400,P03390,W09699,4868,189,5632,2026-04-14,4921.6,23958348.8
I00401,P09884,W07763,4302,67,5680,2026-03-12,7896.89,33972420.78
I00402,P08958,W01146,83,358,1817,2026-05-08,11835.75,982367.25
I00403,P05689,W06946,2819,202,7193,2026-05-27,24274.17,68428885.22999999
I00404,P03803,W06811,2108,93,7689,2026-03-18,17973.08,37887252.64
I00405,P06717,W04857,3049,236,5519,2026-04-12,4233.1,12906721.9
I00406,P03666,W06867,3982,106,1813,2026-03-21,11637.87,46341998.34
I00407,P08130,W07862,68,113,8824,2026-03-18,8180.93,556303.24
I00408,P07334,W00968,649,311,2616,2026-05-20,13415.88,8706906.12
I00409,P02999,W03697,2184,401,5940,2026-05-29,21474.57,46900460.88
I00410,P06828,W06261,2731,337,2089,2026-05-16,20490.41,55959309.71
I00411,P02942,W03292,4476,293,2348,2026-04-17,15031.62,67281531.12
I00412,P09682,W07446,1533,282,7509,2026-04-04,24122.45,36979715.85
I00413,P09983,W07615,3275,291,9524,2026-05-26,3038.98,9952659.5
I00414,P04602,W01807,1254,458,5090,2026-03-20,12659.06,15874461.24
I00415,P01841,W05538,3073,104,2112,2026-03-30,6173.21,18970274.330000002
I00416,P03693,W03589,2291,323,6023,2026-03-28,21025.69,48169855.79
I00417,P06537,W03634,3680,78,1668,2026-05-07,20761.89,76403755.2
I00418,P04453,W04290,3389,188,2560,2026-05-18,14864.78,50376739.42
I00419,P09475,W08717,121,320,2156,2026-04-04,19692.22,2382758.62
I00420,P05928,W06277,2548,171,3760,2026-05-11,15348.32,39107519.36
I00421,P01599,W01716,4810,144,2664,2026-04-18,15911.82,76535854.2
I00422,P03391,W03636,494,365,2797,2026-05-08,7816.04,3861123.76
I00423,P09989,W00849,3166,300,8258,2026-04-01,17839.27,56479128.82
I00424,P04200,W06176,4103,415,1838,2026-04-18,15557.48,63832340.44
I00425,P03327,W09942,5,293,6735,2026-05-22,23528.56,117642.8
I00426,P06692,W02042,749,162,9437,2026-06-07,23941.41,17932116.09
I00427,P09439,W00678,2506,426,1963,2026-03-31,6551.41,16417833.459999999
I00428,P06714,W02386,3414,299,5954,2026-04-19,23213.66,79251435.24
I00429,P09653,W01282,3624,192,6943,2026-05-19,7514.31,27231859.44
I00430,P05274,W04727,3379,313,2310,2026-04-03,14347.28,48479459.120000005
I00431,P05544,W09809,2657,275,7502,2026-05-05,6666.83,17713767.31
I00432,P06740,W02664,2890,312,7173,2026-05-13,4282.77,12377205.3
I00433,P06889,W06198,1584,426,1548,2026-03-20,15113.09,23939134.56
I00434,P04127,W09512,3542,455,7304,2026-06-04,12213.89,43261598.379999995
I00435,P01589,W08710,478,166,3458,2026-04-02,11038.03,5276178.34
I00436,P00466,W05817,1758,422,1787,2026-04-22,19088.4,33557407.2
I00437,P06287,W05025,4629,66,9212,2026-03-14,11887.77,55028487.330000006
I00438,P05616,W08284,3747,343,5237,2026-05-02,20259.38,75911896.86
I00439,P01494,W04886,4160,70,1481,2026-06-04,2437.51,10140041.600000001
I00440,P08455,W03529,250,124,5438,2026-03-25,12648.68,3162170.0
I00441,P09052,W08751,3759,265,5832,2026-04-16,9650.16,36274951.44
I00442,P06334,W01528,694,167,3679,2026-04-21,10710.82,7433309.08
I00443,P09346,W08469,4526,158,4339,2026-06-05,20377.85,92230149.1
I00444,P03588,W06989,1006,258,8240,2026-03-28,11392.03,11460382.180000002
I00445,P09643,W00964,164,500,8766,2026-04-02,18707.74,3068069.3600000003
I00446,P01044,W01291,3925,276,6552,2026-04-07,5707.72,22402801.0
I00447,P08354,W00436,1309,468,2713,2026-05-16,9115.09,11931652.81
I00448,P08772,W08621,1649,189,3881,2026-03-21,9839.72,16225698.28
I00449,P09327,W00554,1749,322,1192,2026-03-31,4057.25,7096130.25
I00450,P06673,W09509,3013,457,2489,2026-04-14,23547.33,70948105.29
I00451,P03296,W01481,4988,402,2830,2026-06-05,21861.42,109044762.96
I00452,P01446,W08049,3269,357,4653,2026-05-31,2948.54,9638777.26
I00453,P01750,W01875,274,165,2787,2026-05-05,12684.82,3475640.6799999997
I00454,P00240,W00310,1382,249,8773,2026-05-02,11452.14,15826857.479999999
I00455,P09766,W09304,1646,211,8586,2026-06-02,11181.12,18404123.52
I00456,P00514,W01816,3666,272,4416,2026-05-03,24121.45,88429235.7
I00457,P01326,W09538,3886,260,2181,2026-05-17,502.33,1952054.38
I00458,P03233,W08571,3218,465,2007,2026-04-23,5282.99,17000661.82
I00459,P06200,W00327,952,305,5971,2026-05-05,13743.24,13083564.48
I00460,P02668,W09912,330,421,7360,2026-05-08,18204.28,6007412.399999999
I00461,P02128,W09576,4376,97,5161,2026-03-14,2792.46,12219804.96
I00462,P05285,W01521,346,212,7199,2026-05-25,12488.58,4321048.68
I00463,P02099,W05675,2181,389,5937,2026-03-29,16492.47,35970077.07
I00464,P09482,W00484,4493,376,8907,2026-04-18,5573.17,25040252.81
I00465,P09121,W00730,583,212,9230,2026-04-27,9033.32,5266425.56
I00466,P08358,W04299,4481,61,2718,2026-05-02,1139.26,5105024.06
I00467,P04142,W00868,4149,62,2117,2026-05-29,561.31,2328875.19
I00468,P02243,W05407,101,165,8629,2026-04-07,10857.02,1096559.02
I00469,P05443,W04869,2724,78,7064,2026-03-29,10721.72,29205965.279999997
I00470,P08974,W00732,4584,79,2752,2026-05-24,12216.28,55999427.52
I00471,P05447,W06056,2565,225,2416,2026-05-23,5338.78,13693970.7
I00472,P04112,W00777,1616,180,9032,2026-06-01,12426.61,20081401.76
I00473,P09265,W04751,3893,283,7165,2026-04-27,9794.67,38130650.31
I00474,P04549,W06617,1810,303,8856,2026-04-01,10871.65,19677686.5
I00475,P02429,W02235,4041,194,6227,2026-05-25,7833.0,31653153.0
I00476,P01375,W07664,3710,250,4938,2026-05-02,3156.6,11710986.0
I00477,P00649,W04683,4962,171,2050,2026-05-07,9831.86,48785689.32
I00478,P05517,W03185,936,93,5155,2026-04-30,13524.03,12658492.08
I00479,P01710,W02210,1999,170,2797,2026-04-02,12060.63,24109199.369999997
I00480,P07717,W03502,4374,374,4557,2026-06-04,20750.66,90763386.84
I00481,P06522,W04820,1035,371,9323,2026-04-08,3076.64,3184322.4
I00482,P05369,W05265,655,212,4669,2026-03-23,24424.62,15998126.1
I00483,P00915,W06961,1573,149,8805,2026-04-11,16807.62,26438386.259999998
I00484,P08132,W03917,839,331,1148,2026-04-30,15885.17,13327657.63
I00485,P09363,W03231,1649,423,3504,2026-05-14,11185.6,18445054.400000002
I00486,P08772,W01342,1830,308,5969,2026-05-12,9839.72,18006687.599999998
I00487,P00449,W03556,4595,158,7958,2026-04-15,6007.21,27603129.95
I00488,P05019,W02638,2904,387,2069,2026-04-29,16095.65,46741767.6
I00489,P01473,W07357,4930,55,9599,2026-04-17,3885.8,19156994.0
I00490,P07528,W05369,4007,286,9086,2026-05-01,7750.23,31055171.61
I00491,P07610,W04903,2526,247,3778,2026-03-26,22109.39,55848319.14
I00492,P00112,W06303,30,381,1739,2026-03-26,24521.91,735657.3
I00493,P01317,W00061,467,468,6806,2026-04-14,11952.98,5582041.66
I00494,P08899,W06077,41,344,2432,2026-03-22,7830.76,321061.16000000003
I00495,P01783,W05337,1649,127,3308,2026-04-05,6471.21,10671025.290000001
I00496,P07855,W06310,344,156,6018,2026-05-26,8136.95,2799110.8
I00497,P08982,W04423,3703,432,9701,2026-05-27,21549.8,79798909.39999999
I00498,P08293,W00784,96,184,8533,2026-05-23,16845.6,1617177.5999999999
I00499,P02866,W04210,3028,295,2167,2026-06-05,6918.07,20947915.96
I00500,P02870,W06522,4041,289,3783,2026-05-12,23833.17,96309839.97
I00501,P08655,W00116,3647,424,3799,2026-04-05,10488.35,38251012.45
I00502,P00853,W00816,4910,77,2048,2026-06-05,3379.74,16594523.399999999
I00503,P05691,W04602,3544,243,1598,2026-04-20,10725.14,38009896.16
I00504,P07972,W09834,3714,498,9904,2026-03-24,9802.7,36407227.800000004
I00505,P04292,W02896,2959,211,4402,2026-04-18,2502.51,7404927.090000001
I00506,P09473,W06507,719,92,7601,2026-05-10,201.26,144705.94
I00507,P09000,W04649,3609,410,9379,2026-05-11,24975.63,90137048.67
I00508,P00702,W05079,58,231,8787,2026-05-07,14386.18,834398.4400000001
I00509,P02971,W04684,2775,317,9181,2026-03-19,18162.11,50399855.25
I00510,P04932,W01567,4888,253,5360,2026-05-27,14660.33,71659693.04
I00511,P05455,W03258,3863,212,8995,2026-04-25,7147.96,27612569.48
I00512,P03293,W09873,2095,119,7193,2026-03-25,13138.74,27525660.3
I00513,P06212,W01106,325,356,6926,2026-05-08,23063.93,7495777.25
I00514,P08798,W03612,1959,52,7007,2026-04-02,23074.19,45202338.21
I00515,P03885,W09649,4491,95,4263,2026-05-17,12799.53,57482689.230000004
I00516,P07387,W02023,3925,230,3529,2026-06-05,10891.89,42750668.25
I00517,P08025,W01080,615,204,8372,2026-04-29,6146.06,3779826.9000000004
I00518,P09649,W03170,2375,206,3578,2026-03-24,14296.92,33955185.0
I00519,P03450,W06429,3381,460,6890,2026-04-26,20474.96,69225839.75999999
I00520,P09567,W05097,1324,163,3238,2026-04-25,14891.98,19716981.52
I00521,P03960,W06284,539,383,8350,2026-04-10,23529.47,12682384.33
I00522,P08432,W06179,727,178,2280,2026-03-17,19572.43,14229156.61
I00523,P09716,W04496,2325,272,8079,2026-04-03,18608.65,43265111.25
I00524,P04727,W05035,2719,150,8484,2026-03-29,20306.77,55214107.63
I00525,P00415,W07955,3023,135,3219,2026-03-16,20258.58,61241687.34
I00526,P01820,W08767,2877,70,4638,2026-04-02,7907.81,22750769.37
I00527,P03033,W00324,3111,220,7289,2026-06-01,21051.05,65489816.55
I00528,P07468,W00443,1330,304,4973,2026-03-15,7557.82,10051900.6
I00529,P08155,W06536,645,183,9555,2026-04-25,18286.52,11794805.4
I00530,P01497,W02659,4634,95,8912,2026-05-17,7409.44,34335344.96
I00531,P09917,W09667,4745,330,1731,2026-03-20,13080.17,62065406.65
I00532,P08288,W08374,1982,390,1910,2026-03-27,10205.56,20227419.919999998
I00533,P06873,W07965,3562,447,8258,2026-05-08,22769.18,81103819.16
I00534,P02922,W08106,336,261,3734,2026-04-21,7885.56,2649548.16
I00535,P01279,W09581,4582,278,2531,2026-03-13,14570.78,66763313.96
I00536,P06380,W01066,361,115,1746,2026-03-19,19758.75,7132908.75
I00537,P01065,W04390,2620,371,1206,2026-05-08,23072.3,60449426.0
I00538,P05962,W01414,2257,483,3804,2026-05-26,2929.86,6612694.0200000005
I00539,P02125,W08800,4637,396,3146,2026-05-30,8954.64,41522665.68
I00540,P01281,W04427,689,237,6781,2026-04-20,10757.3,7411779.699999999
I00541,P08314,W04940,944,452,6808,2026-05-12,6678.65,6304645.6
I00542,P03245,W01769,3747,189,8920,2026-05-27,18364.52,68811856.44
I00543,P00173,W05850,4667,386,1381,2026-03-31,23206.28,108303708.75999999
I00544,P08416,W05687,3385,208,2237,2026-04-10,10145.9,34343871.5
I00545,P07215,W05647,191,196,8065,2026-03-18,19271.91,3680934.81
I00546,P06010,W08814,2240,285,6255,2026-04-14,2837.64,6356313.6
I00547,P01497,W05005,1071,116,1169,2026-05-13,7409.44,7935510.239999999
I00548,P02294,W01646,1442,386,1937,2026-04-17,16548.1,23862360.2
I00549,P07862,W05225,3445,101,7665,2026-05-10,24885.18,85729445.1
I00550,P02812,W06758,2951,408,8493,2026-03-19,15656.15,46201298.65
I00551,P07892,W01169,1268,482,3722,2026-05-07,15865.87,20117923.16
I00552,P09829,W00743,3843,382,1468,2026-03-16,5772.81,22184908.830000002
I00553,P00958,W03036,4265,227,6519,2026-05-26,4217.59,17988021.35
I00554,P08232,W02191,2037,136,4732,2026-04-28,15390.8,31351059.599999998
I00555,P08343,W05556,1016,254,1907,2026-05-14,5901.76,5996188.16
I00556,P01848,W09462,37,176,4898,2026-05-19,17901.45,662353.65
I00557,P02226,W07786,745,428,8293,2026-05-29,20079.58,14959287.100000001
I00558,P06309,W07036,3118,192,2418,2026-03-20,8718.93,27185623.740000002
I00559,P07022,W03439,2461,121,4359,2026-04-29,14498.42,35680611.62
I00560,P00519,W09848,3683,317,2995,2026-05-09,20815.79,76664554.57000001
I00561,P01891,W09480,2130,233,5260,2026-05-05,5593.09,11913281.700000001
I00562,P04448,W08385,4428,71,9859,2026-04-05,16387.03,72561768.83999999
I00563,P07874,W03769,3171,83,3970,2026-05-21,8093.78,25665376.38
I00564,P06889,W01665,1461,419,7620,2026-06-05,15113.09,22080224.49
I00565,P03161,W09415,4330,148,4235,2026-04-23,22667.67,98151011.1
I00566,P06125,W00961,2134,473,4617,2026-04-16,10002.69,21345740.46
I00567,P06340,W07749,3649,287,8013,2026-05-07,24699.21,90127417.28999999
I00568,P03463,W09956,4404,220,8738,2026-05-17,24637.58,108503902.32000001
I00569,P02163,W07153,1232,259,1774,2026-05-05,22222.27,27377836.64
I00570,P06137,W06941,564,189,2925,2026-04-13,9165.04,5169082.5600000005
I00571,P09118,W02454,1814,204,2069,2026-03-26,11695.7,21215999.8
I00572,P01085,W01441,4758,442,7691,2026-03-28,23192.16,110348297.28
I00573,P02693,W09281,4777,135,9690,2026-04-21,2712.19,12956131.63
I00574,P05094,W02509,2730,75,9534,2026-05-06,21684.94,59199886.199999996
I00575,P07934,W06849,1909,358,8343,2026-05-11,16587.61,31665747.490000002
I00576,P01550,W01873,268,172,4618,2026-05-07,22748.93,6096713.24
I00577,P08208,W09388,1330,325,1201,2026-05-06,415.09,552069.7
I00578,P08172,W09930,4175,192,3043,2026-06-02,7595.34,31710544.5
I00579,P07649,W01305,194,417,3539,2026-05-25,1709.96,331732.24
I00580,P04757,W05460,576,346,2794,2026-04-24,23158.08,13339054.080000002
I00581,P07830,W03780,4881,173,2126,2026-04-27,17699.97,86393553.57000001
I00582,P06824,W09455,3758,500,5298,2026-04-01,23128.23,86915888.34
I00583,P06820,W02797,3781,427,9904,2026-03-26,18098.43,68430163.83
I00584,P07336,W07575,294,491,2455,2026-06-01,11551.71,3396202.7399999998
I00585,P08251,W02768,2391,397,1560,2026-05-19,8367.4,20006453.4
I00586,P06323,W07422,3195,413,6498,2026-04-23,21964.09,70175267.55
I00587,P03378,W03892,3287,164,4979,2026-03-12,19121.57,62852600.589999996
I00588,P00373,W01506,4679,384,7996,2026-06-03,23641.77,110619841.83
I00589,P05907,W07196,1475,204,7875,2026-05-22,13024.86,19211668.5
I00590,P07611,W04583,3105,321,9397,2026-04-17,23954.94,74380088.7
I00591,P05977,W00564,813,272,3919,2026-03-10,10309.27,8381436.510000001
I00592,P06835,W01103,2264,456,9396,2026-04-08,6885.87,15589609.68
I00593,P01853,W05130,1106,411,2973,2026-04-13,21315.96,23575451.759999998
I00594,P04087,W08508,415,139,3898,2026-05-19,1327.71,550999.65
I00595,P05496,W01159,3968,232,1801,2026-05-27,5551.66,22028986.88
I00596,P04515,W02931,1099,91,6473,2026-05-06,11941.62,13123840.38
I00597,P00051,W05536,4071,179,5396,2026-03-11,18749.79,76330395.09
I00598,P05493,W05379,135,399,1893,2026-04-07,22883.73,3089303.55
I00599,P08943,W06185,804,454,2055,2026-04-29,3909.45,3143197.8
I00600,P08971,W09049,315,494,3263,2026-05-17,4247.17,1337858.55
I00601,P05141,W04526,189,220,8517,2026-03-24,11707.47,2212711.83
I00602,P07518,W07922,0,450,6321,2026-03-19,7419.0,0.0
I00603,P05305,W05116,3269,66,2794,2026-04-05,10257.29,33531081.01
I00604,P05200,W05159,4767,465,9340,2026-03-14,11582.1,55211870.7
I00605,P09484,W02572,4057,462,1554,2026-03-23,16192.66,65693621.62
I00606,P05826,W09126,4560,496,8993,2026-05-15,3059.52,13951411.2
I00607,P04300,W03983,1875,149,6963,2026-04-18,14691.78,27547087.5
I00608,P06808,W05212,3007,344,5767,2026-03-29,8851.99,26617933.93
I00609,P08401,W08825,2284,298,6672,2026-03-15,8047.61,18380741.24
I00610,P05436,W06021,2115,99,4968,2026-06-04,6164.84,13038636.6
I00611,P03051,W06195,130,473,5834,2026-03-18,5868.21,762867.3
I00612,P09807,W04796,1871,499,6149,2026-03-10,2184.64,4087461.44
I00613,P02521,W02431,2037,79,6227,2026-05-26,18131.89,36934659.93
I00614,P06637,W01075,814,230,3880,2026-04-16,7983.63,6498674.82
I00615,P07993,W02359,3986,281,4450,2026-05-14,22424.01,89382103.86
I00616,P08482,W02838,28,124,7554,2026-05-28,16644.6,466048.79999999993
I00617,P04214,W00438,3823,469,7769,2026-03-27,14094.8,53884420.4
I00618,P05813,W05636,4475,441,1588,2026-03-30,305.69,1367962.75
I00619,P03787,W08647,2694,408,9308,2026-06-02,11115.83,29946046.02
I00620,P07204,W02732,72,80,1252,2026-05-28,22533.08,1622381.7600000002
I00621,P00102,W03052,1668,440,5693,2026-05-21,15743.36,26259924.48
I00622,P01441,W04686,1683,125,4287,2026-04-29,23177.13,39007109.79
I00623,P05667,W03516,3039,230,8252,2026-06-05,22583.26,68630527.14
I00624,P05942,W05803,886,198,3298,2026-05-23,14769.56,13085830.16
I00625,P00269,W03726,1977,328,4847,2026-05-17,717.24,1417983.48
I00626,P03724,W07926,4898,56,9351,2026-05-03,20110.7,98502208.60000001
I00627,P04388,W06209,102,349,4846,2026-04-19,5225.37,532987.74
I00628,P06794,W07238,2573,432,9357,2026-06-03,15587.16,40105762.68
I00629,P04667,W05248,4039,490,8069,2026-05-26,14782.1,59704901.9
I00630,P09503,W04994,665,480,6136,2026-04-06,24862.56,16533602.4
I00631,P08973,W06754,3793,386,7892,2026-04-18,13948.41,52906319.13
I00632,P05806,W01768,827,370,2366,2026-05-19,11720.76,9693068.52
I00633,P07971,W01249,886,330,2292,2026-05-18,16611.54,14717824.440000001
I00634,P02821,W09821,4154,305,2120,2026-03-16,22184.97,92156365.38000001
I00635,P06242,W09866,2300,234,6623,2026-06-05,16224.92,37317316.0
I00636,P05907,W04550,4354,99,3206,2026-04-12,13024.86,56710240.440000005
I00637,P04728,W04635,2003,121,3649,2026-05-28,13520.42,27081401.26
I00638,P02711,W00359,4335,299,8398,2026-04-01,2110.6,9149451.0
I00639,P05638,W04777,3294,390,3058,2026-05-06,23386.4,77034801.60000001
I00640,P09542,W06146,4878,461,4580,2026-03-31,24970.65,121806830.7
I00641,P04819,W07362,1421,97,6463,2026-04-14,1052.67,1495844.07
I00642,P00478,W08688,2210,125,2814,2026-04-27,13486.3,29804723.0
I00643,P04160,W05653,585,74,1581,2026-05-09,17181.41,10051124.85
I00644,P09812,W08032,1702,216,3894,2026-04-26,9684.15,16482423.299999999
I00645,P00238,W00605,291,249,4175,2026-04-18,2022.57,588567.87
I00646,P03239,W03987,4571,387,9861,2026-04-18,17287.12,79019425.52
I00647,P07685,W00131,469,471,1687,2026-05-08,22507.96,10556233.24
I00648,P08020,W09672,441,92,4467,2026-05-14,10998.59,4850378.19
I00649,P01901,W09145,3069,468,2009,2026-05-09,2944.51,9036701.190000001
I00650,P04594,W06109,1141,459,1284,2026-03-25,8496.13,9694084.329999998
I00651,P05666,W06743,802,328,8576,2026-03-10,12153.46,9747074.92
I00652,P04698,W01494,4461,231,2992,2026-03-19,12987.78,57938486.580000006
I00653,P05810,W04823,4092,207,7329,2026-05-24,10701.4,43790128.8
I00654,P08638,W04346,3990,177,5056,2026-03-13,14811.76,59098922.4
I00655,P08138,W05721,234,369,9478,2026-04-12,14740.83,3449354.22
I00656,P07842,W01144,470,209,3254,2026-04-12,18816.1,8843567.0
I00657,P08411,W08636,1672,116,3801,2026-03-15,22113.8,36974273.6
I00658,P02821,W07667,2307,285,8557,2026-04-15,22184.97,51180725.79
