warehouse_id,warehouse_name,city,capacity
W00639,Distribution Hub 639,Ogun,95816
W00640,Central Warehouse 640,Abuja,44094
W00641,Central Warehouse 641,Abuja,30734
W00642,Supply Center 642,Abuja,71650
W00643,Distribution Hub 643,Kano,78924
W00644,Central Warehouse 644,Ogun,52463
W00645,Central Warehouse 645,Port Harcourt,37838
W00646,Central Warehouse 646,Port Harcourt,95790
W00647,Distribution Hub 647,Port Harcourt,22737
W00648,Central Warehouse 648,Port Harcourt,68526
W00649,Supply Center 649,Ogun,28203
W00650,Distribution Hub 650,Port Harcourt,10686
W00651,Supply Center 651,Ibadan,58844
W00652,Central Warehouse 652,Abuja,72808
W00653,Central Warehouse 653,Lagos,7713
W00654,Supply Center 654,Ogun,4693
W00655,Supply Center 655,Ibadan,50666
W00656,Distribution Hub 656,Ibadan,11685
W00657,Distribution Hub 657,Port Harcourt,78920
W00658,Distribution Hub 658,Port Harcourt,76972
W00659,Supply Center 659,Abuja,41140
W00660,Supply Center 660,Ogun,87059
W00661,Supply Center 661,Abuja,42590
W00662,Supply Center 662,Port Harcourt,97577
W00663,Central Warehouse 663,Kano,90557
W00664,Central Warehouse 664,Lagos,72586
W00665,Supply Center 665,Ogun,88951
W00666,Supply Center 666,Lagos,98736
W00667,Supply Center 667,Ogun,12362
W00668,Distribution Hub 668,Kano,65497
W00669,Central Warehouse 669,Kano,21255
W00670,Central Warehouse 670,Port Harcourt,28400
W00671,Supply Center 671,Abuja,14073
W00672,Supply Center 672,Abuja,93109
W00673,Central Warehouse 673,Ogun,66978
W00674,Distribution Hub 674,Port Harcourt,38878
W00675,Distribution Hub 675,Ogun,12398
W00676,Central Warehouse 676,Lagos,78783
W00677,Supply Center 677,Ogun,8681
W00678,Distribution Hub 678,Port Harcourt,15653
W00679,Distribution Hub 679,Lagos,9331
W00680,Central Warehouse 680,Ogun,57234
W00681,Central Warehouse 681,Port Harcourt,72999
W00682,Supply Center 682,Kano,49402
W00683,Distribution Hub 683,Kano,9147
W00684,Central Warehouse 684,Ibadan,72257
W00685,Supply Center 685,Port Harcourt,54422
W00686,Distribution Hub 686,Lagos,75611
W00687,Distribution Hub 687,Ibadan,21908
W00688,Supply Center 688,Abuja,86618
W00689,Central Warehouse 689,Kano,2217
W00690,Central Warehouse 690,Kano,54275
W00691,Distribution Hub 691,Port Harcourt,69876
W00692,Central Warehouse 692,Ogun,19175
W00693,Supply Center 693,Kano,59089
W00694,Supply Center 694,Ogun,74791
W00695,Supply Center 695,Kano,75078
W00696,Distribution Hub 696,Abuja,51372
W00697,Central Warehouse 697,Port Harcourt,3700
W00698,Supply Center 698,Lagos,27653
W00699,Distribution Hub 699,Ibadan,9814
W00700,Central Warehouse 700,Port Harcourt,28392
W00701,Supply Center 701,Port Harcourt,90586
W00702,Central Warehouse 702,Kano,58927
W00703,Distribution Hub 703,Kano,50542
W00704,Distribution Hub 704,Ogun,99544
W00705,Distribution Hub 705,Lagos,90519
W00706,Supply Center 706,Ogun,18083
W00707,Supply Center 707,Lagos,94799
W00708,Distribution Hub 708,Abuja,87247
W00709,Supply Center 709,Kano,29910
W00710,Central Warehouse 710,Lagos,78700
W00711,Central Warehouse 711,Ibadan,76460
W00712,Supply Center 712,Lagos,59515
W00713,Distribution Hub 713,Port Harcourt,70539
W00714,Central Warehouse 714,Ibadan,13972
W00715,Supply Center 715,Ogun,84986
W00716,Central Warehouse 716,Ibadan,55948
W00717,Distribution Hub 717,Ogun,5072
W00718,Distribution Hub 718,Kano,90454
W00719,Central Warehouse 719,Kano,78111
W00720,Central Warehouse 720,Lagos,36468
W00721,Supply Center 721,Abuja,30259
W00722,Supply Center 722,Ibadan,98207
W00723,Central Warehouse 723,Abuja,23676
W00724,Central Warehouse 724,Lagos,68633
W00725,Supply Center 725,Ibadan,71475
W00726,Supply Center 726,Lagos,81601
W00727,Central Warehouse 727,Kano,14803
W00728,Distribution Hub 728,Lagos,61785
W00729,Distribution Hub 729,Kano,71780
W00730,Supply Center 730,Port Harcourt,54701
W00731,Central Warehouse 731,Ogun,3537
W00732,Distribution Hub 732,Port Harcourt,56020
W00733,Distribution Hub 733,Ogun,54753
W00734,Distribution Hub 734,Ogun,83157
W00735,Supply Center 735,Port Harcourt,35840
W00736,Central Warehouse 736,Ibadan,22395
W00737,Central Warehouse 737,Ibadan,78147
W00738,Supply Center 738,Ogun,85545
W00739,Central Warehouse 739,Ogun,75934
W00740,Supply Center 740,Lagos,10187
W00741,Distribution Hub 741,Kano,53495
W00742,Distribution Hub 742,Lagos,48555
W00743,Central Warehouse 743,Abuja,35436
W00744,Distribution Hub 744,Abuja,21899
W00745,Central Warehouse 745,Kano,37892
W00746,Central Warehouse 746,Kano,57416
W00747,Distribution Hub 747,Kano,55877
W00748,Distribution Hub 748,Abuja,82491
W00749,Supply Center 749,Kano,87157
W00750,Distribution Hub 750,Kano,57520
W00751,Distribution Hub 751,Kano,2019
W00752,Central Warehouse 752,Ogun,47944
W00753,Central Warehouse 753,Ibadan,51182
W00754,Supply Center 754,Kano,7156
W00755,Supply Center 755,Lagos,43041
W00756,Supply Center 756,Ogun,59743
W00757,Distribution Hub 757,Ibadan,5940
W00758,Supply Center 758,Abuja,5402
W00759,Central Warehouse 759,Lagos,60577
W00760,Distribution Hub 760,Kano,66685
W00761,Distribution Hub 761,Abuja,80730
W00762,Supply Center 762,Ogun,99436
W00763,Supply Center 763,Port Harcourt,85016
W00764,Distribution Hub 764,Ogun,18335
W00765,Central Warehouse 765,Port Harcourt,82898
W00766,Central Warehouse 766,Port Harcourt,35036
W00767,Supply Center 767,Kano,45084
W00768,Supply Center 768,Abuja,50366
W00769,Central Warehouse 769,Kano,34439
W00770,Central Warehouse 770,Ogun,79409
W00771,Supply Center 771,Abuja,10093
W00772,Central Warehouse 772,Ogun,55255
W00773,Central Warehouse 773,Lagos,58181
W00774,Central Warehouse 774,Port Harcourt,30310
W00775,Distribution Hub 775,Kano,88403
W00776,Supply Center 776,Abuja,85592
W00777,Central Warehouse 777,Abuja,16635
W00778,Supply Center 778,Port Harcourt,63415
W00779,Supply Center 779,Kano,7235
W00780,Supply Center 780,Lagos,72948
W00781,Distribution Hub 781,Kano,9665
W00782,Distribution Hub 782,Abuja,86799
W00783,Supply Center 783,Port Harcourt,27293
W00784,Distribution Hub 784,Kano,12506
W00785,Central Warehouse 785,Ibadan,45649
W00786,Distribution Hub 786,Abuja,89736
W00787,Central Warehouse 787,Ibadan,17785
W00788,Distribution Hub 788,Ibadan,18264
W00789,Central Warehouse 789,Kano,86245
W00790,Distribution Hub 790,Port Harcourt,39746
W00791,Central Warehouse 791,Kano,61592
W00792,Central Warehouse 792,Abuja,88803
W00793,Central Warehouse 793,Ogun,58559
W00794,Distribution Hub 794,Abuja,41032
W00795,Supply Center 795,Abuja,58840
W00796,Supply Center 796,Lagos,35557
W00797,Central Warehouse 797,Abuja,37237
W00798,Supply Center 798,Port Harcourt,31298
W00799,Distribution Hub 799,Lagos,61425
W00800,Distribution Hub 800,Port Harcourt,2462
W00801,Supply Center 801,Port Harcourt,83171
W00802,Distribution Hub 802,Kano,2710
W00803,Central Warehouse 803,Ogun,49323
W00804,Central Warehouse 804,Port Harcourt,73854
W00805,Central Warehouse 805,Port Harcourt,15543
W00806,Distribution Hub 806,Lagos,22914
W00807,Distribution Hub 807,Ogun,31906
W00808,Distribution Hub 808,Ibadan,10055
W00809,Central Warehouse 809,Lagos,23507
W00810,Central Warehouse 810,Lagos,10634
W00811,Central Warehouse 811,Port Harcourt,18646
W00812,Central Warehouse 812,Abuja,4256
W00813,Supply Center 813,Port Harcourt,19300
W00814,Central Warehouse 814,Port Harcourt,81148
W00815,Central Warehouse 815,Abuja,1229
W00816,Supply Center 816,Port Harcourt,96781
W00817,Supply Center 817,Abuja,23819
W00818,Distribution Hub 818,Ogun,32582
W00819,Central Warehouse 819,Port Harcourt,26662
W00820,Central Warehouse 820,Kano,7825
W00821,Central Warehouse 821,Ogun,27706
W00822,Central Warehouse 822,Port Harcourt,92125
W00823,Distribution Hub 823,Ogun,16719
W00824,Central Warehouse 824,Ibadan,2096
W00825,Central Warehouse 825,Abuja,19081
W00826,Central Warehouse 826,Ibadan,13299
W00827,Distribution Hub 827,Ibadan,98304
W00828,Supply Center 828,Abuja,6735
W00829,Central Warehouse 829,Abuja,36238
W00830,Supply Center 830,Kano,68113
W00831,Supply Center 831,Kano,21667
W00832,Distribution Hub 832,Abuja,91544
W00833,Distribution Hub 833,Port Harcourt,4302
W00834,Supply Center 834,Ogun,78582
W00835,Central Warehouse 835,Kano,23923
W00836,Distribution Hub 836,Abuja,77791
W00837,Supply Center 837,Port Harcourt,77207
W00838,Central Warehouse 838,Ibadan,42327
W00839,Central Warehouse 839,Kano,74136
W00840,Central Warehouse 840,Lagos,84380
W00841,Central Warehouse 841,Abuja,95599
W00842,Supply Center 842,Ogun,60925
W00843,Supply Center 843,Ogun,90167
W00844,Supply Center 844,Abuja,22131
W00845,Supply Center 845,Ibadan,29030
W00846,Supply Center 846,Port Harcourt,25805
W00847,Supply Center 847,Abuja,38955
W00848,Distribution Hub 848,Ogun,59176
W00849,Distribution Hub 849,Lagos,10844
W00850,Supply Center 850,Ogun,51410
W00851,Supply Center 851,Ibadan,99750
W00852,Supply Center 852,Lagos,71295
W00853,Distribution Hub 853,Abuja,39338
W00854,Central Warehouse 854,Ogun,85967
W00855,Central Warehouse 855,Abuja,44485
W00856,Supply Center 856,Ogun,16423
W00857,Central Warehouse 857,Ibadan,68956
W00858,Central Warehouse 858,Port Harcourt,24183
W00859,Distribution Hub 859,Port Harcourt,7487
W00860,Distribution Hub 860,Kano,42463
W00861,Distribution Hub 861,Ibadan,60144
W00862,Central Warehouse 862,Ibadan,89008
W00863,Supply Center 863,Kano,44103
W00864,Distribution Hub 864,Lagos,29477
W00865,Central Warehouse 865,Ogun,58150
W00866,Distribution Hub 866,Lagos,55636
W00867,Central Warehouse 867,Ibadan,24879
W00868,Central Warehouse 868,Lagos,87686
W00869,Supply Center 869,Port Harcourt,9861
W00870,Supply Center 870,Kano,61446
W00871,Central Warehouse 871,Kano,99011
W00872,Central Warehouse 872,Kano,84372
W00873,Distribution Hub 873,Port Harcourt,40209
W00874,Distribution Hub 874,Ogun,2971
W00875,Distribution Hub 875,Ibadan,20370
W00876,Distribution Hub 876,Ogun,86989
W00877,Central Warehouse 877,Ibadan,22804
W00878,Distribution Hub 878,Kano,65457
W00879,Central Warehouse 879,Port Harcourt,85987
W00880,Supply Center 880,Port Harcourt,2616
W00881,Supply Center 881,Abuja,50630
W00882,Supply Center 882,Lagos,33590
W00883,Central Warehouse 883,Kano,91844
W00884,Supply Center 884,Abuja,92949
W00885,Distribution Hub 885,Ogun,87527
W00886,Supply Center 886,Port Harcourt,45329
W00887,Distribution Hub 887,Kano,6487
W00888,Central Warehouse 888,Ogun,19029
W00889,Central Warehouse 889,Kano,21793
W00890,Supply Center 890,Abuja,60744
W00891,Supply Center 891,Port Harcourt,55861
W00892,Supply Center 892,Ibadan,14444
W00893,Central Warehouse 893,Abuja,97729
W00894,Central Warehouse 894,Ibadan,65099
W00895,Central Warehouse 895,Kano,21945
W00896,Distribution Hub 896,Ogun,83949
W00897,Central Warehouse 897,Kano,31468
W00898,Supply Center 898,Ogun,8685
W00899,Central Warehouse 899,Lagos,88849
W00900,Central Warehouse 900,Ogun,78017
W00901,Central Warehouse 901,Lagos,15336
W00902,Central Warehouse 902,Port Harcourt,7418
W00903,Central Warehouse 903,Port Harcourt,23733
W00904,Supply Center 904,Ogun,15726
W00905,Central Warehouse 905,Ogun,72284
W00906,Supply Center 906,Abuja,68068
W00907,Central Warehouse 907,Ibadan,16013
W00908,Distribution Hub 908,Lagos,62011
W00909,Supply Center 909,Port Harcourt,22044
W00910,Distribution Hub 910,Ibadan,38415
W00911,Central Warehouse 911,Lagos,52635
W00912,Central Warehouse 912,Kano,37879
W00913,Central Warehouse 913,Port Harcourt,47541
W00914,Supply Center 914,Ibadan,49273
W00915,Central Warehouse 915,Port Harcourt,64218
W00916,Central Warehouse 916,Port Harcourt,63684
W00917,Supply Center 917,Lagos,42592
W00918,Supply Center 918,Ibadan,21830
W00919,Central Warehouse 919,Kano,98564
W00920,Central Warehouse 920,Ibadan,72965
W00921,Supply Center 921,Ogun,19118
W00922,Supply Center 922,Port Harcourt,30725
W00923,Distribution Hub 923,Lagos,92299
W00924,Distribution Hub 924,Port Harcourt,64187
W00925,Distribution Hub 925,Ibadan,34355
W00926,Supply Center 926,Abuja,29105
W00927,Central Warehouse 927,Ibadan,20731
W00928,Distribution Hub 928,Abuja,54080
W00929,Central Warehouse 929,Ibadan,64614
W00930,Central Warehouse 930,Port Harcourt,34596
W00931,Supply Center 931,Ibadan,21157
W00932,Central Warehouse 932,Lagos,81601
W00933,Central Warehouse 933,Lagos,14961
W00934,Supply Center 934,Ibadan,30335
W00935,Central Warehouse 935,Lagos,9859
W00936,Distribution Hub 936,Kano,8940
W00937,Supply Center 937,Abuja,96333
W00938,Central Warehouse 938,Kano,57460
W00939,Distribution Hub 939,Kano,6895
W00940,Distribution Hub 940,Kano,33017
W00941,Central Warehouse 941,Ogun,36788
W00942,Central Warehouse 942,Port Harcourt,29230
W00943,Distribution Hub 943,Lagos,66996
W00944,Supply Center 944,Lagos,49626
W00945,Distribution Hub 945,Ogun,27849
W00946,Central Warehouse 946,Ibadan,66517
W00947,Distribution Hub 947,Lagos,47665
W00948,Central Warehouse 948,Port Harcourt,17123
W00949,Central Warehouse 949,Ibadan,24185
W00950,Supply Center 950,Port Harcourt,84746
W00951,Supply Center 951,Lagos,48487
W00952,Central Warehouse 952,Kano,37615
W00953,Distribution Hub 953,Kano,32588
W00954,Supply Center 954,Kano,76399
W00955,Central Warehouse 955,Ibadan,30311
W00956,Distribution Hub 956,Port Harcourt,86584
W00957,Supply Center 957,Kano,76851
W00958,Supply Center 958,Lagos,95137
W00959,Distribution Hub 959,Kano,44883
W00960,Distribution Hub 960,Ogun,73375
W00961,Supply Center 961,Abuja,51711
W00962,Supply Center 962,Ibadan,85984
W00963,Central Warehouse 963,Port Harcourt,14412
W00964,Distribution Hub 964,Ogun,95901
W00965,Supply Center 965,Ogun,51840
W00966,Central Warehouse 966,Kano,27054
W00967,Distribution Hub 967,Ogun,35128
W00968,Central Warehouse 968,Kano,39268
W00969,Supply Center 969,Lagos,76398
W00970,Central Warehouse 970,Abuja,88895
W00971,Supply Center 971,Ogun,93066
W00972,Supply Center 972,Ibadan,75042
W00973,Central Warehouse 973,Ogun,78695
W00974,Distribution Hub 974,Ibadan,35910
W00975,Supply Center 975,Kano,4704
W00976,Distribution Hub 976,Kano,42921
W00977,Distribution Hub 977,Kano,51575
W00978,Central Warehouse 978,Kano,19367
W00979,Central Warehouse 979,Port Harcourt,24873
W00980,Distribution Hub 980,Lagos,2289
W00981,Distribution Hub 981,Kano,19220
W00982,Distribution Hub 982,Port Harcourt,56261
W00983,Central Warehouse 983,Lagos,74167
W00984,Distribution Hub 984,Ibadan,62858
W00985,Distribution Hub 985,Lagos,84829
W00986,Distribution Hub 986,Abuja,79808
W00987,Supply Center 987,Port Harcourt,70082
W00988,Supply Center 988,Abuja,90696
W00989,Central Warehouse 989,Port Harcourt,55208
W00990,Distribution Hub 990,Ibadan,29601
W00991,Central Warehouse 991,Ogun,94612
W00992,Supply Center 992,Kano,73424
W00993,Supply Center 993,Port Harcourt,69246
W00994,Distribution Hub 994,Ogun,42983
W00995,Supply Center 995,Port Harcourt,8662
W00996,Distribution Hub 996,Port Harcourt,86977
W00997,Distribution Hub 997,Kano,22187
W00998,Distribution Hub 998,Ogun,47470
W00999,Supply Center 999,Ibadan,73997
W01000,Central Warehouse 1000,Ogun,93264
W01001,Central Warehouse 1001,Ibadan,29945
W01002,Supply Center 1002,Kano,44925
W01003,Central Warehouse 1003,Lagos,96471
W01004,Central Warehouse 1004,Lagos,28799
W01005,Distribution Hub 1005,Ogun,9741
W01006,Distribution Hub 1006,Kano,67364
W01007,Distribution Hub 1007,Kano,64394
W01008,Distribution Hub 1008,Lagos,59990
W01009,Distribution Hub 1009,Ogun,9337
W01010,Supply Center 1010,Ogun,83600
W01011,Distribution Hub 1011,Ogun,11296
W01012,Supply Center 1012,Abuja,91128
W01013,Central Warehouse 1013,Lagos,40130
W01014,Distribution Hub 1014,Abuja,24716
W01015,Distribution Hub 1015,Kano,49161
W01016,Distribution Hub 1016,Ogun,43414
W01017,Supply Center 1017,Kano,56613
W01018,Supply Center 1018,Abuja,1404
W01019,Central Warehouse 1019,Port Harcourt,90941
W01020,Supply Center 1020,Ibadan,53567
W01021,Supply Center 1021,Lagos,16830
W01022,Distribution Hub 1022,Lagos,71569
W01023,Central Warehouse 1023,Lagos,64516
W01024,Distribution Hub 1024,Kano,45147
W01025,Central Warehouse 1025,Ibadan,40886
W01026,Supply Center 1026,Port Harcourt,53990
W01027,Central Warehouse 1027,Kano,97728
W01028,Distribution Hub 1028,Lagos,70522
W01029,Distribution Hub 1029,Ibadan,15554
W01030,Central Warehouse 1030,Lagos,83963
W01031,Supply Center 1031,Lagos,26517
W01032,Central Warehouse 1032,Abuja,90998
W01033,Central Warehouse 1033,Ibadan,39742
W01034,Distribution Hub 1034,Lagos,8946
W01035,Distribution Hub 1035,Abuja,71409
W01036,Distribution Hub 1036,Lagos,33480
W01037,Supply Center 1037,Abuja,14700
W01038,Central Warehouse 1038,Lagos,12582
W01039,Supply Center 1039,Ibadan,84783
W01040,Central Warehouse 1040,Kano,60765
W01041,Central Warehouse 1041,Lagos,9000
W01042,Central Warehouse 1042,Abuja,51517
W01043,Distribution Hub 1043,Lagos,57897
W01044,Central Warehouse 1044,Ogun,73822
W01045,Supply Center 1045,Kano,62899
W01046,Supply Center 1046,Port Harcourt,74077
W01047,Central Warehouse 1047,Ibadan,77556
W01048,Distribution Hub 1048,Kano,88995
W01049,Distribution Hub 1049,Abuja,97923
W01050,Central Warehouse 1050,Abuja,75986
W01051,Supply Center 1051,Ibadan,43494
W01052,Supply Center 1052,Kano,78579
W01053,Supply Center 1053,Lagos,44301
W01054,Central Warehouse 1054,Ibadan,24638
W01055,Distribution Hub 1055,Kano,42105
W01056,Supply Center 1056,Lagos,80665
W01057,Central Warehouse 1057,Lagos,50335
W01058,Supply Center 1058,Lagos,45130
W01059,Central Warehouse 1059,Kano,90170
W01060,Distribution Hub 1060,Ibadan,37544
W01061,Central Warehouse 1061,Lagos,50971
W01062,Central Warehouse 1062,Ogun,2959
W01063,Central Warehouse 1063,Ogun,1838
W01064,Central Warehouse 1064,Ibadan,89382
W01065,Distribution Hub 1065,Kano,23347
W01066,Central Warehouse 1066,Port Harcourt,99790
W01067,Central Warehouse 1067,Ogun,41966
W01068,Central Warehouse 1068,Port Harcourt,50642
W01069,Supply Center 1069,Port Harcourt,99115
W01070,Supply Center 1070,Kano,72816
W01071,Supply Center 1071,Ogun,9741
W01072,Central Warehouse 1072,Ibadan,78641
W01073,Distribution Hub 1073,Ogun,91309
W01074,Supply Center 1074,Abuja,65943
W01075,Distribution Hub 1075,Port Harcourt,34485
W01076,Distribution Hub 1076,Ibadan,9638
W01077,Supply Center 1077,Ogun,15726
W01078,Supply Center 1078,Lagos,64305
W01079,Central Warehouse 1079,Abuja,20372
W01080,Central Warehouse 1080,Kano,15548
W01081,Distribution Hub 1081,Port Harcourt,77564
W01082,Distribution Hub 1082,Ogun,55091
W01083,Supply Center 1083,Lagos,26762
W01084,Central Warehouse 1084,Lagos,1925
W01085,Supply Center 1085,Ogun,87828
W01086,Supply Center 1086,Lagos,21905
W01087,Supply Center 1087,Lagos,44835
W01088,Distribution Hub 1088,Ogun,47107
W01089,Supply Center 1089,Ibadan,92782
W01090,Central Warehouse 1090,Port Harcourt,33469
W01091,Supply Center 1091,Kano,74101
W01092,Central Warehouse 1092,Lagos,19661
W01093,Central Warehouse 1093,Lagos,44963
W01094,Supply Center 1094,Abuja,2736
W01095,Central Warehouse 1095,Ogun,90681
W01096,Distribution Hub 1096,Kano,37786
W01097,Central Warehouse 1097,Kano,26882
W01098,Distribution Hub 1098,Lagos,92631
W01099,Central Warehouse 1099,Ibadan,55417
W01100,Distribution Hub 1100,Ogun,24491
W01101,Supply Center 1101,Ogun,79203
W01102,Central Warehouse 1102,Abuja,14555
W01103,Central Warehouse 1103,Ogun,96587
W01104,Central Warehouse 1104,Lagos,79386
W01105,Supply Center 1105,Ibadan,44301
W01106,Distribution Hub 1106,Lagos,82381
W01107,Central Warehouse 1107,Ibadan,31055
W01108,Distribution Hub 1108,Kano,67921
W01109,Supply Center 1109,Port Harcourt,55639
W01110,Supply Center 1110,Lagos,37648
W01111,Supply Center 1111,Lagos,29170
