product_id,product_name,category,brand,unit_price_ngn,supplier_id
P00425,Power Oil Product 425,Frozen Foods,Golden Penny,5634.39,S02189
P00426,Dettol Product 426,Beverages,Dettol,18743.82,S09925
P00427,Power Oil Product 427,Dairy,Dettol,18982.29,S03579
P00428,Golden Penny Product 428,Cleaning,Peak,13232.57,S08654
P00429,Power Oil Product 429,Food,Peak,1731.6,S08973
P00430,Golden Penny Product 430,Frozen Foods,Indomie,4280.52,S08526
P00431,Dettol Product 431,Food,Golden Penny,17979.57,S08009
P00432,Peak Product 432,Frozen Foods,Dettol,20255.56,S07430
P00433,Indomie Product 433,Frozen Foods,Milo,11528.6,S00946
P00434,Dettol Product 434,Cleaning,Nestle,18137.35,S06488
P00435,Nestle Product 435,Food,Golden Penny,14542.12,S00743
P00436,Milo Product 436,Toiletries,Peak,13620.85,S00988
P00437,Peak Product 437,Dairy,Dangote,7319.85,S02949
P00438,Indomie Product 438,Cleaning,Milo,9486.63,S06267
P00439,Dettol Product 439,Dairy,Milo,2190.2,S08836
P00440,Indomie Product 440,Cleaning,Power Oil,3142.1,S08803
P00441,Milo Product 441,Frozen Foods,Indomie,18250.88,S03649
P00442,Dangote Product 442,Food,Nestle,11682.5,S08921
P00443,Milo Product 443,Frozen Foods,Milo,20619.34,S04056
P00444,Dettol Product 444,Toiletries,Indomie,7036.11,S01849
P00445,Dangote Product 445,Cleaning,Milo,15450.1,S00257
P00446,Golden Penny Product 446,Beverages,Peak,2702.24,S00551
P00447,Dettol Product 447,Frozen Foods,Dangote,6269.41,S00725
P00448,Milo Product 448,Dairy,Golden Penny,13586.04,S00925
P00449,Indomie Product 449,Frozen Foods,Nestle,6007.21,S09439
P00450,Power Oil Product 450,Frozen Foods,Power Oil,6075.22,S02348
P00451,Golden Penny Product 451,Dairy,Nestle,7023.82,S09122
P00452,Indomie Product 452,Cleaning,Milo,13985.1,S00769
P00453,Power Oil Product 453,Cleaning,Milo,19687.95,S05223
P00454,Milo Product 454,Dairy,Indomie,7637.23,S03013
P00455,Dettol Product 455,Beverages,Golden Penny,7658.26,S02366
P00456,Dettol Product 456,Food,Milo,24201.1,S09131
P00457,Indomie Product 457,Dairy,Golden Penny,6523.89,S05412
P00458,Peak Product 458,Dairy,Power Oil,2493.11,S03121
P00459,Dangote Product 459,Toiletries,Milo,16907.06,S09879
P00460,Dangote Product 460,Food,Golden Penny,20155.34,S09627
P00461,Golden Penny Product 461,Dairy,Golden Penny,21762.95,S05456
P00462,Nestle Product 462,Food,Golden Penny,23441.56,S01923
P00463,Dettol Product 463,Beverages,Golden Penny,10036.48,S03922
P00464,Power Oil Product 464,Toiletries,Milo,11763.01,S05887
P00465,Nestle Product 465,Toiletries,Power Oil,12917.85,S08148
P00466,Dettol Product 466,Food,Dettol,19088.4,S05247
P00467,Golden Penny Product 467,Toiletries,Power Oil,10465.47,S09217
P00468,Golden Penny Product 468,Cleaning,Indomie,602.25,S09066
P00469,Milo Product 469,Toiletries,Indomie,5065.56,S03769
P00470,Milo Product 470,Frozen Foods,Golden Penny,12582.68,S05531
P00471,Nestle Product 471,Dairy,Dettol,11628.56,S05771
P00472,Indomie Product 472,Beverages,Dettol,4764.38,S08883
P00473,Dangote Product 473,Frozen Foods,Dangote,21008.9,S01218
P00474,Dangote Product 474,Food,Milo,3609.79,S03792
P00475,Peak Product 475,Cleaning,Indomie,426.71,S08286
P00476,Dettol Product 476,Toiletries,Dangote,15522.31,S07917
P00477,Dettol Product 477,Food,Dangote,13398.87,S06740
P00478,Dangote Product 478,Food,Nestle,13486.3,S04698
P00479,Dangote Product 479,Frozen Foods,Milo,20192.96,S02938
P00480,Peak Product 480,Food,Indomie,6176.03,S08626
P00481,Nestle Product 481,Toiletries,Nestle,19914.42,S01295
P00482,Power Oil Product 482,Dairy,Dettol,14212.05,S03701
P00483,Nestle Product 483,Cleaning,Peak,16412.65,S00520
P00484,Peak Product 484,Dairy,Milo,9553.81,S07799
P00485,Dangote Product 485,Cleaning,Dangote,17630.56,S01355
P00486,Dettol Product 486,Dairy,Power Oil,14233.24,S01563
P00487,Dangote Product 487,Beverages,Golden Penny,22551.57,S09287
P00488,Dettol Product 488,Toiletries,Dangote,23119.15,S04594
P00489,Dangote Product 489,Beverages,Power Oil,588.32,S03395
P00490,Indomie Product 490,Cleaning,Milo,23236.1,S04904
P00491,Indomie Product 491,Frozen Foods,Golden Penny,14254.06,S06376
P00492,Power Oil Product 492,Dairy,Indomie,19804.35,S01285
P00493,Power Oil Product 493,Food,Peak,11039.79,S01246
P00494,Power Oil Product 494,Frozen Foods,Milo,24229.23,S05348
P00495,Dangote Product 495,Cleaning,Nestle,19631.99,S07382
P00496,Dettol Product 496,Beverages,Power Oil,13915.34,S06151
P00497,Milo Product 497,Beverages,Milo,2325.21,S04840
P00498,Golden Penny Product 498,Cleaning,Peak,2234.54,S02527
P00499,Milo Product 499,Cleaning,Indomie,18543.45,S05189
P00500,Power Oil Product 500,Food,Peak,328.84,S05051
P00501,Dettol Product 501,Toiletries,Nestle,2735.34,S01431
P00502,Indomie Product 502,Dairy,Dettol,14013.23,S08396
P00503,Milo Product 503,Food,Dangote,2422.55,S09081
P00504,Peak Product 504,Frozen Foods,Power Oil,21620.21,S00203
P00505,Nestle Product 505,Dairy,Milo,19523.39,S09168
P00506,Golden Penny Product 506,Frozen Foods,Indomie,17195.84,S02778
P00507,Indomie Product 507,Toiletries,Nestle,6856.49,S02391
P00508,Peak Product 508,Beverages,Milo,7043.85,S04912
P00509,Dettol Product 509,Food,Power Oil,6442.15,S04041
P00510,Dettol Product 510,Frozen Foods,Golden Penny,11554.97,S02220
P00511,Nestle Product 511,Food,Milo,8438.99,S06225
P00512,Power Oil Product 512,Dairy,Power Oil,10879.28,S09739
P00513,Indomie Product 513,Toiletries,Power Oil,15159.64,S03291
P00514,Dettol Product 514,Toiletries,Indomie,24121.45,S05229
P00515,Nestle Product 515,Cleaning,Dettol,24200.52,S03972
P00516,Power Oil Product 516,Dairy,Nestle,20449.06,S06438
P00517,Power Oil Product 517,Food,Golden Penny,14887.23,S08940
P00518,Indomie Product 518,Cleaning,Dangote,23834.51,S07564
P00519,Golden Penny Product 519,Dairy,Nestle,20815.79,S01134
P00520,Milo Product 520,Cleaning,Dettol,3651.64,S04962
P00521,Golden Penny Product 521,Toiletries,Indomie,17937.86,S06177
P00522,Peak Product 522,Dairy,Dettol,14639.65,S08756
P00523,Milo Product 523,Frozen Foods,Dangote,19809.88,S05891
P00524,Peak Product 524,Food,Golden Penny,16508.52,S05817
P00525,Indomie Product 525,Cleaning,Dangote,14167.86,S06548
P00526,Power Oil Product 526,Dairy,Peak,461.58,S04240
P00527,Golden Penny Product 527,Frozen Foods,Golden Penny,11255.31,S06409
P00528,Dettol Product 528,Cleaning,Indomie,8755.19,S00403
P00529,Dettol Product 529,Food,Nestle,10516.19,S01407
P00530,Peak Product 530,Cleaning,Indomie,8838.55,S05621
P00531,Dettol Product 531,Beverages,Dettol,8837.85,S01600
P00532,Dettol Product 532,Cleaning,Dettol,8108.95,S04920
P00533,Dangote Product 533,Cleaning,Peak,760.11,S05621
P00534,Peak Product 534,Cleaning,Indomie,23262.08,S03997
P00535,Indomie Product 535,Frozen Foods,Indomie,8408.54,S06986
P00536,Dettol Product 536,Beverages,Milo,15818.06,S03054
P00537,Milo Product 537,Dairy,Dangote,18487.23,S03233
P00538,Dettol Product 538,Frozen Foods,Milo,9843.13,S03520
P00539,Golden Penny Product 539,Toiletries,Peak,14518.23,S08797
P00540,Indomie Product 540,Toiletries,Power Oil,5087.44,S01868
P00541,Nestle Product 541,Cleaning,Dettol,13287.33,S05135
P00542,Milo Product 542,Frozen Foods,Milo,14757.72,S05701
P00543,Power Oil Product 543,Dairy,Indomie,20380.71,S04874
P00544,Peak Product 544,Cleaning,Indomie,7967.01,S03909
P00545,Nestle Product 545,Food,Indomie,9457.99,S02317
P00546,Milo Product 546,Dairy,Indomie,14455.19,S06932
P00547,Indomie Product 547,Dairy,Indomie,13961.83,S08023
P00548,Nestle Product 548,Beverages,Indomie,8001.58,S07390
P00549,Dangote Product 549,Toiletries,Dangote,12218.3,S03197
P00550,Milo Product 550,Frozen Foods,Dettol,10346.53,S08057
P00551,Milo Product 551,Cleaning,Dettol,12319.75,S01355
P00552,Dangote Product 552,Beverages,Nestle,1010.84,S03684
P00553,Nestle Product 553,Beverages,Dettol,14228.13,S08116
P00554,Peak Product 554,Frozen Foods,Peak,6843.64,S08899
P00555,Power Oil Product 555,Frozen Foods,Dangote,19048.1,S07232
P00556,Golden Penny Product 556,Dairy,Peak,18452.52,S04056
P00557,Nestle Product 557,Food,Dettol,6717.82,S01426
P00558,Dettol Product 558,Food,Golden Penny,5404.98,S09633
P00559,Power Oil Product 559,Cleaning,Milo,4316.34,S02282
P00560,Golden Penny Product 560,Beverages,Dangote,14337.84,S08721
P00561,Nestle Product 561,Frozen Foods,Indomie,8226.61,S04795
P00562,Nestle Product 562,Frozen Foods,Nestle,23819.45,S08429
P00563,Peak Product 563,Beverages,Milo,22985.46,S04544
P00564,Indomie Product 564,Cleaning,Indomie,6392.0,S05278
P00565,Golden Penny Product 565,Cleaning,Milo,12338.58,S09461
P00566,Nestle Product 566,Cleaning,Milo,9504.27,S01238
P00567,Peak Product 567,Dairy,Nestle,17428.65,S06047
P00568,Dettol Product 568,Dairy,Power Oil,14632.5,S01527
P00569,Dettol Product 569,Cleaning,Power Oil,21282.63,S08757
P00570,Milo Product 570,Beverages,Milo,20656.22,S08106
P00571,Nestle Product 571,Toiletries,Nestle,8576.33,S09469
P00572,Indomie Product 572,Frozen Foods,Dettol,19749.93,S00794
P00573,Dangote Product 573,Food,Dettol,603.78,S02589
P00574,Dettol Product 574,Dairy,Dangote,24797.59,S07010
P00575,Golden Penny Product 575,Cleaning,Indomie,22077.26,S04946
P00576,Indomie Product 576,Toiletries,Peak,16433.78,S04103
P00577,Peak Product 577,Toiletries,Indomie,1484.32,S05006
P00578,Golden Penny Product 578,Dairy,Peak,17651.71,S00018
P00579,Golden Penny Product 579,Dairy,Peak,3490.95,S03706
P00580,Dettol Product 580,Food,Dangote,17450.81,S01976
P00581,Milo Product 581,Cleaning,Indomie,12046.97,S03752
P00582,Milo Product 582,Food,Peak,2759.4,S06023
P00583,Nestle Product 583,Beverages,Milo,19381.82,S02182
P00584,Indomie Product 584,Food,Dangote,15335.92,S02689
P00585,Dettol Product 585,Toiletries,Golden Penny,15776.38,S02481
P00586,Milo Product 586,Frozen Foods,Dettol,21527.07,S01421
P00587,Peak Product 587,Beverages,Peak,14821.43,S06292
P00588,Power Oil Product 588,Dairy,Power Oil,19818.7,S04060
P00589,Nestle Product 589,Cleaning,Peak,6354.54,S09847
P00590,Nestle Product 590,Cleaning,Dangote,21227.72,S04943
P00591,Golden Penny Product 591,Frozen Foods,Golden Penny,18746.52,S04843
P00592,Dangote Product 592,Beverages,Dettol,9769.96,S03950
P00593,Dettol Product 593,Cleaning,Peak,13301.51,S00198
P00594,Power Oil Product 594,Toiletries,Indomie,9793.59,S09313
P00595,Milo Product 595,Toiletries,Indomie,19115.6,S01196
P00596,Dangote Product 596,Frozen Foods,Peak,542.08,S03535
P00597,Dangote Product 597,Food,Milo,12763.94,S08210
P00598,Milo Product 598,Dairy,Milo,2244.21,S08792
P00599,Indomie Product 599,Toiletries,Peak,7885.69,S08378
P00600,Golden Penny Product 600,Beverages,Power Oil,9890.14,S01084
P00601,Nestle Product 601,Cleaning,Milo,18302.97,S03910
P00602,Dangote Product 602,Beverages,Peak,23130.77,S01901
P00603,Dettol Product 603,Frozen Foods,Dangote,7870.39,S02878
P00604,Peak Product 604,Food,Indomie,17597.19,S02685
P00605,Dettol Product 605,Toiletries,Nestle,4340.68,S02080
P00606,Nestle Product 606,Cleaning,Peak,19331.47,S00481
P00607,Power Oil Product 607,Dairy,Nestle,13191.58,S04309
P00608,Peak Product 608,Dairy,Dettol,12867.39,S00909
P00609,Dettol Product 609,Frozen Foods,Indomie,9318.66,S04180
P00610,Peak Product 610,Frozen Foods,Peak,5864.43,S08337
P00611,Dangote Product 611,Food,Dangote,6264.88,S07730
P00612,Power Oil Product 612,Dairy,Indomie,4638.23,S00580
P00613,Milo Product 613,Beverages,Power Oil,6356.93,S05242
P00614,Nestle Product 614,Food,Power Oil,3161.14,S00863
P00615,Indomie Product 615,Beverages,Dangote,23861.17,S01130
P00616,Dettol Product 616,Toiletries,Nestle,8317.06,S09062
P00617,Dettol Product 617,Food,Power Oil,5176.64,S09238
P00618,Nestle Product 618,Cleaning,Golden Penny,11705.38,S09695
P00619,Dettol Product 619,Beverages,Golden Penny,3934.05,S06719
P00620,Dangote Product 620,Beverages,Power Oil,15971.36,S00158
P00621,Power Oil Product 621,Food,Milo,21255.35,S05039
P00622,Peak Product 622,Beverages,Golden Penny,10611.43,S00982
P00623,Indomie Product 623,Cleaning,Nestle,2507.06,S03793
P00624,Milo Product 624,Cleaning,Power Oil,11569.76,S01392
P00625,Peak Product 625,Frozen Foods,Indomie,16002.95,S06462
P00626,Peak Product 626,Frozen Foods,Dangote,10987.58,S02142
P00627,Golden Penny Product 627,Toiletries,Nestle,21302.66,S06439
P00628,Power Oil Product 628,Toiletries,Dettol,6944.51,S01224
P00629,Golden Penny Product 629,Beverages,Peak,4054.18,S02694
P00630,Dettol Product 630,Dairy,Power Oil,10281.51,S08781
P00631,Power Oil Product 631,Beverages,Dettol,7846.03,S04342
P00632,Peak Product 632,Food,Indomie,20228.4,S04985
P00633,Dangote Product 633,Beverages,Power Oil,3878.43,S04067
P00634,Power Oil Product 634,Dairy,Dangote,16994.15,S04263
P00635,Indomie Product 635,Food,Milo,21394.11,S09109
P00636,Golden Penny Product 636,Food,Dettol,2727.3,S02291
P00637,Peak Product 637,Food,Dangote,20793.23,S03642
P00638,Indomie Product 638,Beverages,Milo,9431.55,S01377
P00639,Nestle Product 639,Food,Dangote,24929.6,S03240
P00640,Dettol Product 640,Beverages,Peak,22645.93,S05433
P00641,Peak Product 641,Food,Dettol,1455.81,S09403
P00642,Milo Product 642,Cleaning,Milo,12503.93,S06271
P00643,Milo Product 643,Beverages,Power Oil,5524.96,S03067
P00644,Nestle Product 644,Toiletries,Dettol,22108.91,S00568
P00645,Golden Penny Product 645,Cleaning,Nestle,12572.51,S09023
P00646,Dettol Product 646,Food,Peak,7138.44,S02249
P00647,Milo Product 647,Beverages,Golden Penny,15842.71,S08908
P00648,Dangote Product 648,Dairy,Power Oil,12096.17,S07941
P00649,Power Oil Product 649,Frozen Foods,Power Oil,9831.86,S02947
P00650,Dangote Product 650,Toiletries,Golden Penny,926.73,S04603
P00651,Dangote Product 651,Dairy,Power Oil,19217.69,S03814
P00652,Indomie Product 652,Food,Golden Penny,16490.24,S04367
P00653,Dangote Product 653,Beverages,Milo,8999.15,S02847
P00654,Indomie Product 654,Beverages,Power Oil,20194.01,S05879
P00655,Dangote Product 655,Cleaning,Power Oil,23699.46,S09235
P00656,Indomie Product 656,Frozen Foods,Golden Penny,20950.08,S08065
P00657,Nestle Product 657,Beverages,Dettol,1141.5,S00921
P00658,Golden Penny Product 658,Frozen Foods,Golden Penny,694.21,S07832
P00659,Dangote Product 659,Toiletries,Golden Penny,20199.85,S05583
P00660,Indomie Product 660,Toiletries,Dangote,743.44,S09612
P00661,Indomie Product 661,Food,Power Oil,24021.86,S06121
P00662,Milo Product 662,Frozen Foods,Peak,8546.71,S05286
P00663,Indomie Product 663,Beverages,Milo,19837.69,S07983
P00664,Power Oil Product 664,Beverages,Power Oil,5736.28,S09650
P00665,Indomie Product 665,Dairy,Nestle,18403.08,S04826
P00666,Indomie Product 666,Beverages,Dangote,23729.94,S09386
P00667,Milo Product 667,Frozen Foods,Dangote,4715.63,S05214
P00668,Golden Penny Product 668,Cleaning,Peak,23429.86,S02305
P00669,Power Oil Product 669,Cleaning,Peak,6102.3,S05235
P00670,Indomie Product 670,Cleaning,Peak,20577.21,S05501
P00671,Dettol Product 671,Food,Nestle,5400.17,S01111
P00672,Power Oil Product 672,Toiletries,Peak,18066.26,S00789
P00673,Milo Product 673,Dairy,Milo,24233.73,S06784
P00674,Dettol Product 674,Dairy,Power Oil,13741.39,S01662
P00675,Dettol Product 675,Frozen Foods,Golden Penny,4233.88,S01208
P00676,Dangote Product 676,Toiletries,Dangote,8104.18,S01716
P00677,Peak Product 677,Toiletries,Indomie,22220.7,S02637
P00678,Peak Product 678,Frozen Foods,Peak,8581.17,S07910
P00679,Dangote Product 679,Dairy,Indomie,15261.48,S07114
P00680,Indomie Product 680,Food,Peak,8411.15,S03113
P00681,Milo Product 681,Cleaning,Nestle,16582.83,S04873
P00682,Golden Penny Product 682,Food,Dangote,9943.97,S09006
P00683,Dettol Product 683,Beverages,Dangote,9148.56,S07006
P00684,Peak Product 684,Toiletries,Dettol,5151.94,S00422
P00685,Golden Penny Product 685,Beverages,Nestle,24431.03,S07759
P00686,Peak Product 686,Toiletries,Milo,11879.42,S04342
P00687,Peak Product 687,Cleaning,Milo,4785.05,S06250
P00688,Power Oil Product 688,Beverages,Dettol,1306.5,S07205
P00689,Dettol Product 689,Toiletries,Golden Penny,20959.55,S09245
P00690,Dangote Product 690,Beverages,Peak,2325.54,S05633
P00691,Milo Product 691,Frozen Foods,Golden Penny,13929.33,S06343
P00692,Milo Product 692,Frozen Foods,Dettol,14403.31,S03861
P00693,Dettol Product 693,Toiletries,Peak,9991.15,S00569
P00694,Indomie Product 694,Food,Dettol,4487.4,S02739
P00695,Golden Penny Product 695,Beverages,Indomie,1258.36,S01284
P00696,Milo Product 696,Beverages,Indomie,20885.88,S04226
P00697,Power Oil Product 697,Cleaning,Peak,2358.28,S09116
P00698,Milo Product 698,Frozen Foods,Power Oil,21444.28,S08515
P00699,Dettol Product 699,Food,Milo,2990.47,S02452
P00700,Indomie Product 700,Frozen Foods,Peak,23138.22,S09220
P00701,Peak Product 701,Toiletries,Power Oil,21971.76,S04328
P00702,Milo Product 702,Cleaning,Dettol,14386.18,S07751
P00703,Dangote Product 703,Beverages,Nestle,10193.75,S09973
P00704,Milo Product 704,Food,Milo,22261.44,S05432
P00705,Golden Penny Product 705,Food,Dettol,23036.71,S06103
P00706,Dangote Product 706,Toiletries,Nestle,7911.54,S08055
P00707,Peak Product 707,Beverages,Indomie,7651.92,S07260
P00708,Power Oil Product 708,Toiletries,Milo,15203.48,S01463
P00709,Golden Penny Product 709,Dairy,Golden Penny,22853.13,S06672
P00710,Dettol Product 710,Frozen Foods,Power Oil,20561.23,S08443
P00711,Indomie Product 711,Food,Nestle,17797.32,S06610
P00712,Indomie Product 712,Frozen Foods,Dangote,4508.69,S03289
P00713,Dangote Product 713,Beverages,Dangote,11519.93,S05905
P00714,Golden Penny Product 714,Toiletries,Power Oil,20622.96,S08276
P00715,Milo Product 715,Cleaning,Peak,17093.12,S03964
P00716,Power Oil Product 716,Dairy,Dettol,4604.08,S07776
P00717,Power Oil Product 717,Toiletries,Indomie,20973.81,S04238
P00718,Peak Product 718,Toiletries,Dangote,9786.83,S02670
P00719,Golden Penny Product 719,Beverages,Golden Penny,17006.84,S04409
P00720,Milo Product 720,Frozen Foods,Dangote,21642.82,S00146
P00721,Dettol Product 721,Beverages,Indomie,15108.32,S00139
P00722,Golden Penny Product 722,Toiletries,Nestle,17875.96,S04512
P00723,Milo Product 723,Dairy,Power Oil,11583.15,S03576
P00724,Dettol Product 724,Toiletries,Milo,14695.28,S00121
P00725,Power Oil Product 725,Frozen Foods,Nestle,7602.2,S01772
P00726,Dettol Product 726,Food,Power Oil,24711.35,S05328
P00727,Nestle Product 727,Toiletries,Nestle,4871.33,S08476
P00728,Golden Penny Product 728,Food,Milo,16581.15,S02293
P00729,Dangote Product 729,Cleaning,Dettol,24937.23,S04251
P00730,Milo Product 730,Dairy,Milo,18470.96,S09553
P00731,Golden Penny Product 731,Toiletries,Golden Penny,17220.69,S07795
P00732,Power Oil Product 732,Frozen Foods,Nestle,21166.4,S09147
P00733,Indomie Product 733,Toiletries,Peak,11875.37,S04238
P00734,Indomie Product 734,Cleaning,Power Oil,16429.98,S03642
P00735,Power Oil Product 735,Beverages,Nestle,10627.72,S05429
P00736,Power Oil Product 736,Toiletries,Nestle,11701.26,S01930
P00737,Dettol Product 737,Food,Peak,11911.05,S03188
P00738,Peak Product 738,Cleaning,Milo,13339.99,S06769
P00739,Dangote Product 739,Beverages,Indomie,24810.23,S05615
P00740,Milo Product 740,Frozen Foods,Dettol,3751.96,S02955
P00741,Peak Product 741,Dairy,Power Oil,15849.61,S02898
P00742,Power Oil Product 742,Cleaning,Dangote,316.89,S04482
P00743,Golden Penny Product 743,Beverages,Indomie,12341.51,S01443
P00744,Indomie Product 744,Frozen Foods,Milo,15910.49,S06610
P00745,Milo Product 745,Dairy,Milo,315.79,S08746
P00746,Golden Penny Product 746,Cleaning,Power Oil,23761.7,S05280
P00747,Golden Penny Product 747,Food,Dangote,15741.84,S04077
P00748,Golden Penny Product 748,Cleaning,Power Oil,7939.89,S01683
P00749,Milo Product 749,Frozen Foods,Nestle,4342.1,S00750
P00750,Nestle Product 750,Toiletries,Dettol,18250.23,S09771
P00751,Power Oil Product 751,Dairy,Indomie,8699.77,S08032
P00752,Power Oil Product 752,Beverages,Indomie,23712.49,S06610
P00753,Dangote Product 753,Beverages,Golden Penny,18233.79,S02150
P00754,Golden Penny Product 754,Cleaning,Dangote,14824.38,S02769
P00755,Peak Product 755,Toiletries,Dangote,9504.77,S04191
P00756,Dangote Product 756,Frozen Foods,Dangote,16616.85,S00324
P00757,Dangote Product 757,Cleaning,Peak,10536.03,S06231
P00758,Peak Product 758,Frozen Foods,Nestle,11965.03,S02509
P00759,Golden Penny Product 759,Cleaning,Dangote,7667.69,S01655
