transaction_id,store_id,product_id,quantity_sold,sales_amount,transaction_date,year,month,day
T00412,ST08600,P06669,8,123088.16,2025-06-01,2025,6,1
T00413,ST08754,P00817,16,337599.68,2025-10-02,2025,10,2
T00414,ST00328,P08748,46,710263.46,2025-05-02,2025,5,2
T00415,ST01419,P00375,49,808313.31,2025-07-06,2025,7,6
T00416,ST01331,P05199,8,184447.12,2025-02-14,2025,2,14
T00417,ST06436,P01298,42,110654.46,2025-01-07,2025,1,7
T00418,ST09571,P07950,1,13129.88,2025-07-29,2025,7,29
T00419,ST04625,P09575,27,621032.94,2025-02-27,2025,2,27
T00420,ST01931,P03494,50,935861.0,2025-03-12,2025,3,12
T00421,ST04741,P05900,43,89555.67,2025-06-04,2025,6,4
T00422,ST05684,P07452,16,99479.04,2025-04-09,2025,4,9
T00423,ST02191,P01176,6,24722.1,2025-05-20,2025,5,20
T00424,ST02919,P02179,43,846693.65,2025-07-03,2025,7,3
T00425,ST05114,P00430,44,100357.84,2025-10-01,2025,10,1
T00426,ST01952,P08850,33,707997.51,2025-12-05,2025,12,5
T00427,ST02314,P09815,45,41120.55,2025-09-13,2025,9,13
T00428,ST05735,P07673,50,685634.0,2025-05-26,2025,5,26
T00429,ST01475,P05943,42,893713.8,2025-11-07,2025,11,7
T00430,ST00194,P01687,9,175999.68,2025-08-25,2025,8,25
T00431,ST07948,P06532,22,238557.44,2025-05-30,2025,5,30
T00432,ST00680,P07735,10,80393.8,2025-02-16,2025,2,16
T00433,ST05405,P00677,48,965045.76,2025-03-05,2025,3,5
T00434,ST08591,P06538,47,26541.37,2025-09-02,2025,9,2
T00435,ST00297,P09326,4,36581.76,2025-12-24,2025,12,24
T00436,ST09127,P05341,45,306052.65,2025-07-28,2025,7,28
T00437,ST01326,P09179,5,62762.3,2025-07-21,2025,7,21
T00438,ST06565,P07708,25,236036.25,2025-11-23,2025,11,23
T00439,ST03386,P07101,47,983143.18,2025-10-17,2025,10,17
T00440,ST05187,P03918,2,5683.62,2025-06-27,2025,6,27
T00441,ST04794,P03855,38,120558.8,2025-12-09,2025,12,9
T00442,ST01326,P09345,11,29611.34,2025-10-02,2025,10,2
T00443,ST03857,P00876,41,648301.84,2025-10-08,2025,10,8
T00444,ST06253,P02414,49,411336.38,2025-11-15,2025,11,15
T00445,ST04003,P06949,12,91817.04,2025-10-14,2025,10,14
T00446,ST06521,P01833,35,132308.75,2025-06-19,2025,6,19
T00447,ST03882,P04743,10,58485.3,2025-04-30,2025,4,30
T00448,ST02649,P00224,48,82796.16,2025-02-03,2025,2,3
T00449,ST04175,P05476,10,139402.5,2025-01-03,2025,1,3
T00450,ST08052,P03012,33,83705.16,2025-10-08,2025,10,8
T00451,ST02175,P00863,43,378133.83,2025-12-07,2025,12,7
T00452,ST05303,P02107,39,148531.11,2025-11-19,2025,11,19
T00453,ST02469,P04662,31,561669.78,2025-06-16,2025,6,16
T00454,ST02482,P08695,15,81784.05,2025-01-05,2025,1,5
T00455,ST01929,P05650,47,914994.12,2025-06-03,2025,6,3
T00456,ST05044,P03508,25,313827.0,2025-04-24,2025,4,24
T00457,ST06163,P01902,30,338789.7,2025-06-08,2025,6,8
T00458,ST00921,P01203,37,162351.19,2025-10-03,2025,10,3
T00459,ST00408,P00875,43,163514.81,2025-05-28,2025,5,28
T00460,ST02477,P00841,28,381487.96,2025-10-19,2025,10,19
T00462,ST07282,P04339,13,289619.07,2025-09-20,2025,9,20
T00463,ST06226,P02348,3,33218.64,2025-01-16,2025,1,16
T00464,ST08338,P02832,38,148772.28,2025-11-20,2025,11,20
T00465,ST00452,P03543,17,390101.04,2025-01-31,2025,1,31
T00466,ST03958,P08202,30,739377.3,2025-09-17,2025,9,17
T00467,ST03929,P01136,32,750924.48,2025-07-29,2025,7,29
T00468,ST07020,P02636,31,378495.74,2025-02-27,2025,2,27
T00469,ST08653,P01540,3,54923.07,2025-07-26,2025,7,26
T00470,ST00947,P07923,44,618402.84,2025-01-18,2025,1,18
T00471,ST01933,P06962,32,109606.08,2025-05-06,2025,5,6
T00472,ST00152,P06540,22,88026.4,2025-09-15,2025,9,15
T00473,ST07893,P07482,44,318420.52,2025-09-28,2025,9,28
T00474,ST03253,P05014,28,639843.4,2025-01-01,2025,1,1
T00475,ST09027,P04169,43,94954.32,2025-10-19,2025,10,19
T00476,ST02392,P07927,12,209538.96,2025-06-22,2025,6,22
T00477,ST03486,P09875,15,61663.5,2025-10-03,2025,10,3
T00478,ST03207,P07199,21,149291.1,2025-07-30,2025,7,30
T00479,ST01527,P01618,46,847865.1,2025-05-31,2025,5,31
T00480,ST08189,P01775,1,19549.57,2025-03-06,2025,3,6
T00481,ST08330,P03074,32,90109.44,2025-01-30,2025,1,30
T00482,ST06112,P05474,12,254392.56,2025-10-01,2025,10,1
T00483,ST04980,P00882,12,86533.2,2025-09-30,2025,9,30
T00484,ST07024,P02177,34,22663.04,2025-08-15,2025,8,15
T00485,ST04228,P09253,32,41099.2,2025-04-12,2025,4,12
T00486,ST00027,P07100,46,811733.48,2025-02-18,2025,2,18
T00487,ST01227,P03027,21,114797.76,2025-05-28,2025,5,28
T00488,ST05002,P03679,30,234084.0,2025-05-12,2025,5,12
T00489,ST02848,P06194,16,360850.4,2025-03-01,2025,3,1
T00490,ST02788,P02024,43,1067103.05,2025-09-27,2025,9,27
T00491,ST01946,P05067,21,489107.64,2025-05-19,2025,5,19
T00492,ST09221,P01468,17,41551.4,2025-05-15,2025,5,15
T00493,ST03349,P05931,32,448926.08,2025-04-22,2025,4,22
T00494,ST03032,P08951,2,13252.78,2025-03-15,2025,3,15
T00495,ST04187,P08546,47,770611.06,2025-09-13,2025,9,13
T00496,ST02295,P09919,12,99119.52,2025-05-11,2025,5,11
T00497,ST06887,P06503,28,105208.6,2025-02-22,2025,2,22
T00498,ST00027,P07342,2,37889.0,2025-07-29,2025,7,29
T00499,ST00570,P03628,6,50391.3,2025-12-30,2025,12,30
T00500,ST03538,P04144,50,925094.5,2025-02-10,2025,2,10
T00501,ST04932,P03973,18,156411.54,2025-08-12,2025,8,12
T00502,ST03629,P00479,2,10633.72,2025-09-13,2025,9,13
T00503,ST07322,P08670,17,136403.41,2025-01-29,2025,1,29
T00504,ST07861,P07049,2,11355.96,2025-06-09,2025,6,9
T00505,ST07416,P01715,15,35772.0,2025-07-07,2025,7,7
T00506,ST02081,P09393,4,92804.0,2025-03-16,2025,3,16
T00507,ST05202,P04624,33,311908.08,2025-08-16,2025,8,16
T00508,ST00663,P07301,11,104961.67,2025-02-20,2025,2,20
T00509,ST07884,P09202,41,12682.53,2025-05-25,2025,5,25
T00510,ST08181,P07256,5,37134.4,2025-01-29,2025,1,29
T00511,ST02765,P06860,28,571064.48,2025-02-09,2025,2,9
T00512,ST02042,P01876,22,505510.06,2025-03-21,2025,3,21
T00513,ST03761,P07061,14,62653.08,2025-05-18,2025,5,18
T00514,ST04371,P07314,17,147783.38,2025-08-20,2025,8,20
T00515,ST00243,P01760,34,161284.1,2025-03-19,2025,3,19
T00516,ST03563,P09814,16,341025.92,2025-07-02,2025,7,2
T00517,ST02158,P01525,11,77264.22,2025-05-10,2025,5,10
T00518,ST01152,P04101,38,715033.84,2025-09-24,2025,9,24
T00519,ST02232,P07892,41,712038.8,2025-06-28,2025,6,28
T00520,ST06750,P04547,42,37652.16,2025-02-09,2025,2,9
T00521,ST08929,P06512,3,56163.48,2025-05-20,2025,5,20
T00522,ST09312,P07063,13,3958.11,2025-08-25,2025,8,25
T00523,ST09613,P08224,10,248621.7,2025-11-07,2025,11,7
T00524,ST02248,P00020,18,406471.68,2025-01-29,2025,1,29
T00525,ST06006,P05971,9,32477.76,2025-11-02,2025,11,2
T00526,ST05054,P06902,7,105971.53,2025-03-16,2025,3,16
T00527,ST09404,P04291,29,630114.9,2025-06-03,2025,6,3
T00528,ST06151,P08270,20,147012.2,2025-07-05,2025,7,5
T00529,ST05448,P04226,6,97390.26,2025-10-21,2025,10,21
T00530,ST09630,P06405,23,456652.35,2025-07-31,2025,7,31
T00531,ST03728,P03751,27,321116.94,2025-05-17,2025,5,17
T00532,ST07265,P06623,15,90853.05,2025-01-14,2025,1,14
T00533,ST02546,P07579,39,496289.82,2025-09-08,2025,9,8
T00534,ST01377,P07495,22,361863.7,2025-07-04,2025,7,4
T00535,ST07020,P06882,49,168108.22,2025-10-10,2025,10,10
T00536,ST08827,P05770,23,462635.34,2025-10-21,2025,10,21
T00537,ST09042,P07289,10,109343.3,2025-12-16,2025,12,16
T00538,ST08649,P01531,11,184255.72,2025-12-17,2025,12,17
T00539,ST01493,P06932,30,691513.5,2025-01-15,2025,1,15
T00540,ST06548,P06471,10,183578.1,2025-06-05,2025,6,5
T00541,ST00573,P00360,6,139136.04,2025-07-04,2025,7,4
T00542,ST06749,P08632,35,323018.85,2025-12-31,2025,12,31
T00543,ST05206,P00647,50,244393.0,2025-12-20,2025,12,20
T00544,ST01732,P00121,30,622191.0,2025-11-16,2025,11,16
T00545,ST08095,P05849,39,514668.18,2025-04-21,2025,4,21
T00546,ST08527,P08176,14,161140.56,2025-06-25,2025,6,25
T00547,ST02708,P04875,50,505974.5,2025-09-02,2025,9,2
T00548,ST05471,P08802,38,246154.5,2025-09-26,2025,9,26
T00549,ST08669,P05059,14,289595.74,2025-03-18,2025,3,18
T00550,ST07464,P04242,19,33986.82,2025-12-05,2025,12,5
T00551,ST00771,P09690,8,189017.28,2025-10-25,2025,10,25
T00552,ST06395,P03381,50,254010.0,2025-09-11,2025,9,11
T00553,ST03278,P04059,28,63505.68,2025-09-30,2025,9,30
T00554,ST08321,P00056,49,158610.55,2025-01-05,2025,1,5
T00555,ST08683,P05686,43,495119.2,2025-02-22,2025,2,22
T00556,ST00103,P08777,21,226032.03,2025-08-13,2025,8,13
T00557,ST09835,P02248,30,361058.1,2025-01-28,2025,1,28
T00558,ST06307,P00280,18,255512.7,2025-11-02,2025,11,2
T00559,ST00014,P01858,10,74612.1,2025-02-09,2025,2,9
T00560,ST02078,P09031,9,114111.36,2025-03-30,2025,3,30
T00561,ST04160,P02607,33,310324.41,2025-06-16,2025,6,16
T00562,ST02412,P08248,14,223558.3,2025-05-04,2025,5,4
T00563,ST07560,P05436,22,228763.26,2025-07-12,2025,7,12
T00564,ST04532,P05886,39,902467.41,2025-03-20,2025,3,20
T00565,ST08260,P00768,7,4237.03,2025-07-01,2025,7,1
T00566,ST02086,P08069,43,935278.38,2025-08-27,2025,8,27
T00567,ST04105,P05977,2,38757.08,2025-11-12,2025,11,12
T00568,ST01953,P06307,28,338779.84,2025-01-19,2025,1,19
T00569,ST05513,P09578,4,97376.8,2025-06-17,2025,6,17
T00570,ST01969,P00737,49,220032.05,2025-06-27,2025,6,27
T00571,ST02353,P07083,1,16298.32,2025-12-11,2025,12,11
T00572,ST09348,P04356,22,464979.46,2025-10-25,2025,10,25
T00573,ST08109,P07109,12,117446.4,2025-03-25,2025,3,25
T00574,ST06767,P08601,41,399412.98,2025-03-28,2025,3,28
T00575,ST07808,P06610,28,409620.68,2025-07-21,2025,7,21
T00576,ST04890,P05753,34,217273.94,2025-06-20,2025,6,20
T00577,ST07254,P09387,48,764989.92,2025-04-28,2025,4,28
T00578,ST05885,P02335,22,279251.06,2025-01-31,2025,1,31
T00579,ST09522,P02871,15,134911.95,2025-06-09,2025,6,9
T00580,ST00298,P03132,46,648828.62,2025-05-25,2025,5,25
T00581,ST07939,P04410,2,48328.2,2025-05-25,2025,5,25
T00582,ST00667,P06847,3,2038.02,2025-09-13,2025,9,13
T00583,ST05217,P04602,12,167541.24,2025-09-09,2025,9,9
T00584,ST05845,P06518,40,19716.0,2025-06-03,2025,6,3
T00585,ST01911,P09644,37,228433.19,2025-01-09,2025,1,9
T00586,ST04900,P00607,20,155472.8,2025-06-25,2025,6,25
T00587,ST01026,P00629,24,31706.4,2025-04-07,2025,4,7
T00588,ST04624,P03643,50,789429.5,2025-11-02,2025,11,2
T00589,ST05010,P01861,42,246146.46,2025-06-11,2025,6,11
T00590,ST08396,P01692,38,689380.8,2025-01-18,2025,1,18
T00591,ST02032,P03252,45,758786.85,2025-06-02,2025,6,2
T00592,ST06352,P08630,17,196897.23,2025-04-12,2025,4,12
T00593,ST08637,P09092,13,54937.48,2025-08-14,2025,8,14
T00594,ST04390,P02099,32,343742.08,2025-09-08,2025,9,8
T00595,ST06089,P02047,35,794360.35,2025-11-30,2025,11,30
T00596,ST05029,P02895,15,247257.45,2025-04-08,2025,4,8
T00597,ST05394,P03406,35,576408.0,2025-12-27,2025,12,27
T00598,ST04598,P01036,6,13585.14,2025-02-01,2025,2,1
T00599,ST08865,P02586,1,9994.33,2025-10-15,2025,10,15
T00600,ST01029,P09823,48,108979.2,2025-12-30,2025,12,30
T00602,ST06354,P01738,44,386892.88,2025-03-28,2025,3,28
T00603,ST06895,P08878,42,673357.86,2025-02-11,2025,2,11
T00604,ST00207,P04520,26,307733.14,2025-05-29,2025,5,29
T00605,ST05106,P00650,27,149880.24,2025-08-21,2025,8,21
T00606,ST00142,P01111,6,42521.34,2025-05-25,2025,5,25
T00608,ST07525,P06511,37,64755.18,2025-01-31,2025,1,31
T00609,ST04027,P05759,43,783738.21,2025-04-30,2025,4,30
T00610,ST00060,P09753,39,786718.14,2025-01-11,2025,1,11
T00611,ST09075,P06350,42,755978.58,2025-12-13,2025,12,13
T00612,ST09253,P03461,6,64668.9,2025-04-07,2025,4,7
T00613,ST08589,P08347,19,423280.1,2025-05-15,2025,5,15
T00614,ST06548,P08630,49,304500.7,2025-10-01,2025,10,1
T00615,ST03992,P06396,31,278220.97,2025-11-14,2025,11,14
T00616,ST04465,P09333,30,513922.8,2025-05-03,2025,5,3
T00617,ST09434,P06202,39,748190.04,2025-10-22,2025,10,22
T00618,ST08198,P02503,31,432650.88,2025-02-14,2025,2,14
T00620,ST08363,P00633,1,5326.81,2025-01-03,2025,1,3
T00621,ST07904,P02486,24,168743.28,2025-01-30,2025,1,30
T00622,ST07843,P04428,43,1066935.35,2025-10-22,2025,10,22
T00623,ST02230,P02569,42,518443.8,2025-11-18,2025,11,18
T00624,ST09435,P02803,11,52970.72,2025-11-12,2025,11,12
T00625,ST05174,P08385,50,721267.5,2025-03-27,2025,3,27
T00626,ST09031,P04026,36,250701.48,2025-11-14,2025,11,14
T00627,ST04894,P06855,3,15875.67,2025-08-07,2025,8,7
T00628,ST03752,P08698,10,245328.1,2025-08-25,2025,8,25
T00629,ST01295,P00506,9,183576.6,2025-07-09,2025,7,9
T00630,ST03451,P08775,3,4685.52,2025-03-14,2025,3,14
T00631,ST06470,P03721,48,558025.92,2025-03-03,2025,3,3
T00632,ST07793,P04838,44,213552.68,2025-11-15,2025,11,15
T00633,ST09033,P06652,21,202094.55,2025-11-13,2025,11,13
T00634,ST00703,P07070,29,129797.04,2025-01-17,2025,1,17
T00635,ST07663,P02419,50,471416.0,2025-08-28,2025,8,28
T00636,ST00240,P04301,35,559533.1,2025-03-23,2025,3,23
T00637,ST06055,P01035,39,180853.14,2025-12-26,2025,12,26
T00638,ST03744,P04658,19,359761.77,2025-04-25,2025,4,25
T00639,ST07614,P00082,34,133588.72,2025-09-02,2025,9,2
T00640,ST04439,P08565,27,505100.34,2025-04-18,2025,4,18
T00641,ST00706,P09320,27,127156.23,2025-08-31,2025,8,31
T00642,ST07219,P08416,14,320076.68,2025-07-09,2025,7,9
T00643,ST06676,P09977,19,95098.8,2025-12-17,2025,12,17
T00644,ST02224,P04143,2,47079.5,2025-07-06,2025,7,6
T00645,ST05192,P00018,39,85704.84,2025-04-11,2025,4,11
T00646,ST05566,P04413,41,261824.77,2025-09-10,2025,9,10
T00647,ST08886,P02709,35,113368.15,2025-12-02,2025,12,2
T00648,ST02448,P05832,22,515656.68,2025-05-27,2025,5,27
T00649,ST04129,P08899,3,12212.46,2025-11-26,2025,11,26
T00650,ST08335,P06440,36,204622.92,2025-10-05,2025,10,5
T00651,ST08053,P08926,8,29807.36,2025-01-09,2025,1,9
T00652,ST09628,P09762,30,240216.9,2025-08-21,2025,8,21
T00653,ST00257,P08526,5,51955.9,2025-03-12,2025,3,12
T00654,ST03327,P01829,6,49345.92,2025-07-07,2025,7,7
T00655,ST05472,P02469,2,30866.8,2025-12-09,2025,12,9
T00656,ST09869,P05027,19,308675.52,2025-06-16,2025,6,16
T00657,ST06553,P06954,12,259862.04,2025-09-07,2025,9,7
T00658,ST06988,P06723,44,448822.88,2025-01-10,2025,1,10
T00659,ST09163,P09209,40,689137.2,2025-07-09,2025,7,9
T00660,ST06991,P08624,23,18283.62,2025-12-14,2025,12,14
T00661,ST07931,P06246,44,511275.6,2025-03-18,2025,3,18
T00662,ST02484,P05767,1,3181.45,2025-10-22,2025,10,22
T00663,ST00325,P07536,24,305766.48,2025-03-03,2025,3,3
T00664,ST06517,P01342,9,119007.18,2025-02-10,2025,2,10
T00665,ST06897,P04770,15,367626.9,2025-03-08,2025,3,8
T00666,ST09603,P08093,6,22212.12,2025-08-03,2025,8,3
T00667,ST05434,P09719,3,46980.81,2025-07-05,2025,7,5
T00668,ST02583,P07300,14,305713.94,2025-09-01,2025,9,1
T00669,ST09927,P04168,24,293992.8,2026-01-01,2026,1,1
T00670,ST08880,P00046,24,129088.8,2025-04-10,2025,4,10
T00671,ST01796,P09372,50,957290.5,2025-03-31,2025,3,31
T00672,ST00070,P02161,44,113561.36,2025-10-23,2025,10,23
T00673,ST03293,P09432,24,424868.16,2025-07-06,2025,7,6
T00674,ST00499,P06785,12,223727.88,2025-06-04,2025,6,4
T00675,ST09096,P05698,13,230455.55,2025-07-19,2025,7,19
T00676,ST09537,P04503,17,336638.25,2025-07-19,2025,7,19
T00677,ST01422,P00929,30,158377.8,2025-07-02,2025,7,2
T00678,ST01539,P07624,27,69549.84,2025-09-14,2025,9,14
T00679,ST09996,P06260,24,89293.68,2025-08-05,2025,8,5
T00680,ST06732,P09432,17,91802.21,2025-02-22,2025,2,22
T00681,ST08633,P08468,7,90521.9,2025-08-05,2025,8,5
T00682,ST02991,P09783,14,152305.02,2025-11-30,2025,11,30
T00683,ST02935,P06338,36,38495.52,2025-08-31,2025,8,31
T00684,ST09293,P02399,11,29323.14,2025-09-14,2025,9,14
T00685,ST05227,P02870,39,850352.88,2025-09-01,2025,9,1
T00686,ST08143,P04277,29,189945.94,2025-09-16,2025,9,16
T00687,ST06383,P04316,42,789757.92,2025-05-02,2025,5,2
T00688,ST03759,P05310,7,117734.47,2025-01-13,2025,1,13
T00689,ST07658,P04330,7,19103.42,2025-08-21,2025,8,21
T00690,ST03920,P09581,15,84750.9,2025-12-30,2025,12,30
T00691,ST02157,P07644,47,89127.04,2025-05-27,2025,5,27
T00692,ST05494,P06551,30,409931.7,2025-10-31,2025,10,31
T00693,ST03834,P02259,13,260870.74,2025-01-25,2025,1,25
T00694,ST05343,P02152,16,163613.76,2025-04-13,2025,4,13
T00695,ST02490,P01284,31,403335.11,2025-02-01,2025,2,1
T00696,ST08082,P02717,10,52996.8,2025-10-28,2025,10,28
T00697,ST09082,P09015,39,569867.61,2025-01-24,2025,1,24
T00698,ST05518,P09094,27,608257.35,2025-10-28,2025,10,28
T00699,ST01673,P07341,8,41998.72,2025-08-15,2025,8,15
T00700,ST08294,P03514,23,35216.22,2025-04-03,2025,4,3
T00701,ST07886,P00574,26,191769.24,2025-05-29,2025,5,29
T00702,ST08826,P04022,43,138391.63,2025-11-20,2025,11,20
T00703,ST00106,P06176,19,285726.37,2025-08-05,2025,8,5
T00704,ST09902,P06250,43,427522.34,2025-12-14,2025,12,14
T00705,ST07077,P08027,26,409944.86,2025-03-25,2025,3,25
T00706,ST04157,P02094,2,19869.08,2025-08-03,2025,8,3
T00707,ST02339,P03309,2,6789.04,2025-11-06,2025,11,6
T00708,ST01080,P04428,18,341076.24,2025-09-06,2025,9,6
T00709,ST03472,P02369,38,86488.38,2025-07-27,2025,7,27
T00710,ST00998,P00203,31,710793.42,2025-10-09,2025,10,9
T00711,ST02124,P07596,30,680221.8,2025-05-13,2025,5,13
T00712,ST03502,P08543,17,323658.75,2025-04-26,2025,4,26
T00713,ST03973,P09721,47,933717.04,2025-01-08,2025,1,8
T00714,ST01813,P06785,41,901892.58,2025-01-28,2025,1,28
T00715,ST00442,P05194,7,113967.35,2025-10-15,2025,10,15
T00716,ST08328,P07603,6,146480.88,2025-04-29,2025,4,29
T00717,ST02222,P07683,2,37101.18,2025-03-24,2025,3,24
T00718,ST04089,P00195,41,113324.0,2025-05-20,2025,5,20
T00719,ST01051,P04421,23,92240.12,2025-06-26,2025,6,26
T00720,ST04088,P00023,6,104160.24,2025-11-27,2025,11,27
T00721,ST07749,P09987,42,84936.6,2025-10-17,2025,10,17
T00722,ST05581,P01991,39,390283.92,2025-06-25,2025,6,25
T00723,ST04811,P08094,15,62694.6,2025-01-20,2025,1,20
T00724,ST08229,P09453,4,7639.28,2025-11-24,2025,11,24
T00725,ST02879,P07552,34,63572.86,2025-02-07,2025,2,7
T00726,ST09670,P08930,17,180489.68,2025-03-10,2025,3,10
T00727,ST09528,P04487,42,154708.26,2025-05-15,2025,5,15
T00728,ST07017,P03731,37,457893.87,2025-04-05,2025,4,5
T00729,ST00444,P01249,11,180248.31,2025-01-30,2025,1,30
T00730,ST09986,P02404,10,18754.1,2025-06-13,2025,6,13
T00732,ST00673,P06485,30,102529.8,2025-09-13,2025,9,13
T00734,ST03899,P06111,32,580464.0,2025-03-03,2025,3,3
T00735,ST09207,P08274,45,959926.95,2025-11-10,2025,11,10
T00736,ST09138,P03957,23,482615.44,2025-08-30,2025,8,30
T00737,ST02638,P09200,7,18617.48,2025-06-04,2025,6,4
T00738,ST01975,P09082,27,316748.07,2025-07-11,2025,7,11
T00739,ST07297,P01469,11,92788.74,2025-03-06,2025,3,6
T00740,ST05883,P02574,39,706527.9,2025-06-07,2025,6,7
T00741,ST06075,P09675,49,428621.13,2025-01-02,2025,1,2
T00742,ST09656,P05912,31,594177.62,2025-09-06,2025,9,6
T00743,ST01716,P01650,23,146141.77,2025-03-25,2025,3,25
T00744,ST06847,P00243,25,235877.25,2025-04-16,2025,4,16
T00745,ST06123,P07199,3,17637.48,2025-07-26,2025,7,26
T00746,ST04683,P05497,40,147710.4,2025-08-28,2025,8,28
T00747,ST05851,P07582,20,473870.4,2025-09-28,2025,9,28
T00748,ST00317,P01325,11,256310.67,2025-08-09,2025,8,9
T00749,ST01737,P08574,36,208195.92,2025-02-11,2025,2,11
T00750,ST03244,P08399,41,766066.96,2025-08-28,2025,8,28
T00751,ST04194,P04141,38,732016.04,2025-11-23,2025,11,23
T00752,ST00804,P01996,41,857000.04,2025-09-11,2025,9,11
T00753,ST08347,P01078,34,293564.84,2025-02-12,2025,2,12
T00754,ST08144,P02106,11,160291.12,2025-02-18,2025,2,18
T00755,ST02205,P00997,29,287387.68,2025-09-30,2025,9,30
T00756,ST05173,P06282,39,177075.99,2025-12-02,2025,12,2
T00757,ST09386,P06735,28,210560.56,2025-04-30,2025,4,30
T00758,ST05430,P09530,9,122521.59,2025-09-26,2025,9,26
T00759,ST08980,P00309,12,278802.96,2025-10-16,2025,10,16
T00760,ST06088,P05277,47,730151.58,2025-10-13,2025,10,13
T00761,ST04347,P04912,33,325446.0,2025-11-01,2025,11,1
T00762,ST06297,P05735,9,137276.73,2025-03-09,2025,3,9
T00763,ST05688,P04148,7,126949.27,2025-11-29,2025,11,29
T00764,ST09850,P03843,26,528051.16,2025-08-20,2025,8,20
T00765,ST01746,P00207,40,235687.6,2025-07-28,2025,7,28
T00766,ST04983,P06771,4,3903.2,2025-12-22,2025,12,22
T00767,ST02378,P03391,8,54634.56,2025-07-17,2025,7,17
T00768,ST09982,P00092,22,391086.08,2025-09-24,2025,9,24
T00769,ST02051,P04683,32,371289.92,2025-04-13,2025,4,13
T00770,ST02757,P07663,23,233671.49,2025-06-20,2025,6,20
T00771,ST05580,P01489,23,22746.31,2025-12-06,2025,12,6
T00772,ST05510,P03271,27,363783.15,2025-11-07,2025,11,7
T00773,ST02943,P08120,27,668240.28,2025-12-21,2025,12,21
T00774,ST05601,P00236,17,283940.63,2025-06-24,2025,6,24
T00775,ST05858,P01453,47,754302.06,2025-04-05,2025,4,5
T00776,ST02735,P07353,22,29438.86,2025-09-05,2025,9,5
T00777,ST09354,P01762,27,373061.97,2025-01-03,2025,1,3
T00778,ST02905,P09269,4,6450.16,2025-08-01,2025,8,1
T00779,ST04917,P00736,50,1057415.0,2025-09-24,2025,9,24
T00780,ST03828,P06427,46,962698.58,2025-06-09,2025,6,9
T00781,ST01264,P01327,38,467734.4,2025-10-14,2025,10,14
T00782,ST04593,P02427,28,136193.4,2025-01-16,2025,1,16
T00783,ST05889,P09940,17,79463.78,2025-11-19,2025,11,19
T00784,ST09704,P07586,33,502037.25,2025-01-28,2025,1,28
T00785,ST09016,P01644,50,1008477.5,2025-12-23,2025,12,23
T00786,ST03378,P01062,3,7764.81,2025-10-31,2025,10,31
T00787,ST05565,P00720,38,859517.44,2025-08-27,2025,8,27
T00789,ST07270,P09282,48,491600.64,2026-01-01,2026,1,1
T00790,ST06620,P02472,27,629345.16,2025-03-20,2025,3,20
T00791,ST09356,P02705,42,140167.44,2025-11-12,2025,11,12
T00792,ST05156,P00117,29,696726.74,2025-03-25,2025,3,25
T00793,ST03508,P02072,39,843036.48,2025-07-13,2025,7,13
T00794,ST07244,P04049,22,346011.16,2025-08-30,2025,8,30
T00795,ST09815,P01829,20,437401.0,2025-04-05,2025,4,5
T00796,ST06256,P09345,2,38119.44,2025-06-04,2025,6,4
T00797,ST08158,P05116,18,25149.42,2025-06-21,2025,6,21
T00798,ST08345,P02989,37,713406.25,2025-05-25,2025,5,25
T00799,ST02008,P02400,46,1060819.34,2025-05-24,2025,5,24
T00800,ST09526,P06836,16,306817.76,2025-01-06,2025,1,6
T00801,ST02848,P08660,50,198074.5,2025-10-07,2025,10,7
T00802,ST03753,P04399,2,31308.08,2025-09-02,2025,9,2
T00803,ST03928,P04954,22,305011.52,2025-07-22,2025,7,22
T00804,ST05482,P06433,7,64002.75,2025-06-08,2025,6,8
T00805,ST08335,P05680,12,51319.8,2025-08-08,2025,8,8
T00806,ST08271,P01795,15,7582.2,2025-09-24,2025,9,24
T00807,ST01099,P08718,26,477155.9,2025-11-24,2025,11,24
T00808,ST08687,P07864,36,648069.84,2025-09-04,2025,9,4
T00809,ST00623,P09239,23,416932.27,2025-10-11,2025,10,11
